GridI,GridJ,GridK,Target_x,Target_y,Target_Y_lm,Target_u1976,Target_v1976,Best_Ra,Best_Rmin_8,Best_Worst_R,Best_RayT,Best_SingleWhiteRatio,Best_RGBWhiteRatio,Best_RGBPoint_x,Best_RGBPoint_y,Best_RGBPoint_Y_lm,Best_RGBPoint_u1976,Best_RGBPoint_v1976,Best_R_weight,Best_G_weight,Best_B_weight,Mix_x,Mix_y,Mix_Y_lm,Mix_CCT_K,BoundaryEdge,Valid
1,37,5,0.151906976744186,0.61846511627907,4,0.060055532059651,0.550139749554089,5.82708267202482,-31.0027188466391,R1,1,0,1,0.151906976744186,0.61846511627907,4,0.060055532059651,0.550139749554089,0.00350283397658646,0.892840861608032,0.0288091891332235,0.151426515145373,0.618854402744641,4,8941.35873986885,,1
1,38,4,0.151555813953488,0.634244186046512,4,0.0588119833172471,0.553773586182717,2.66065926466705,-31.793328780952,R1,1,0,1,0.151555813953488,0.634244186046512,4,0.0588119833172471,0.553773586182717,0.00281912349914536,0.894286155867024,0.0228239113175481,0.15105948948332,0.63473830462144,4,8797.85234467537,,1
1,39,3,0.151204651162791,0.650023255813953,4,0.0576134604495619,0.557275850427241,-1.03426395145276,-32.5447379519075,R1,1,0,1,0.151204651162791,0.650023255813953,4,0.0576134604495619,0.557275850427241,0.00216860665047924,0.895661282178198,0.0171292142322892,0.150692354039948,0.650626957543928,4,8666.54836127521,,1
1,40,2,0.150853488372093,0.665802325581395,4,0.0564575615245726,0.560653561094616,-5.42065020493783,-37.5627432245411,R4,1,0,1,0.150853488372093,0.665802325581395,4,0.0564575615245726,0.560653561094616,0.0015489234301908,0.89697122934184,0.0117044381706142,0.150325108765995,0.666520363644055,4,8545.94977603649,,1
1,41,1,0.150502325581395,0.681581395348837,4,0.0553420524687399,0.56391324648404,-10.7256704145632,-45.2891750769426,R4,1,0,1,0.150502325581395,0.681581395348837,4,0.0553420524687399,0.56391324648404,0.000957932380297198,0.898220524181848,0.00653083657037278,0.14995775361217,0.682418525055051,4,8434.79253809262,,1
1,42,0,0.150151162790698,0.697360465116279,4,0.0542648526553554,0.567060986499974,-17.2750783857129,-54.9616146662446,R4,1,0,1,0.150151162790698,0.697360465116279,4,0.0542648526553554,0.567060986499974,0.000393685860599052,0.899413283811081,0.00159135957191969,0.14959028852915,0.698321443911419,4,8332.00800602074,,1
2,0,41,0.1777,0.0408790697674419,4,0.226719698779183,0.117350609814897,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
2,1,40,0.177348837209302,0.0566581395348837,4,0.213339152182488,0.15335115355887,-44.204269035182,-173.358996054709,R3,1.06072271291052,0.346360056305677,0.653639943694323,0.16804301084796,0.0392828294901792,2.61455977477729,0.214387887228397,0.112762597186136,0.326940671878868,0,2.32877445435051,0.177319822974029,0.0563986033588877,4,24999.9994413748,B-R,1
2,2,39,0.176997674418605,0.0724372093023256,4,0.201405437303762,0.185458976764372,1.78589027845746,-91.9305656715389,R3,1.06286113371395,0.279888326822821,0.720111673177179,0.167342058091458,0.0554418977650013,2.88044669270872,0.200974143635327,0.149815133845101,0.245267307652763,0.201533281128569,1.77408702325887,0.176958481570003,0.0721162487320029,4,24999.9994413748,,1
2,3,38,0.176646511627907,0.0882162790697674,4,0.19069592287608,0.214273071901988,28.8222505695117,-39.7559229780531,R3,1.04399471783048,0.163754903367492,0.836245096632508,0.169873371347959,0.0770159401032082,3.34498038653003,0.189567303409335,0.193375417997318,0.235619527626044,0.376868802247222,1.42828691059779,0.176597823412683,0.0878370564101576,4,24999.9994413748,,1
2,4,37,0.176295348837209,0.103995348837209,4,0.181031425634119,0.240275533999362,45.0044621455945,-4.01129875835831,R3,1.01972550095008,0.0637634281852399,0.93623657181476,0.173251612294097,0.0992848074638153,3.74494628725904,0.180239757084018,0.232401338264763,0.240032399790889,0.510934030077505,1.19014150752987,0.176237314374099,0.10356146853745,4,24999.9994413748,,1
2,5,36,0.175944186046512,0.119774418604651,4,0.172266104407978,0.26385875072009,54.6147601492518,20.9883866462212,R3,1,0,1,0.175944186046512,0.119774418604651,4,0.172266104407978,0.26385875072009,0.237522262023982,0.603499694852138,1.01333568191069,0.175876566497442,0.119290271897282,4,24999.9994413748,,1
2,6,35,0.175593023255814,0.135553488372093,4,0.164280049563599,0.285345340575682,59.8980346149088,36.0579168405177,R4,1,0,1,0.175593023255814,0.135553488372093,4,0.164280049563599,0.285345340575682,0.207082261350401,0.643942799663115,0.870727475319709,0.175514893624965,0.135025653750217,4,24999.9994413748,,1
