GridI,GridJ,GridK,x,y,Y_lm,u1976,v1976,T25_Valid,T25_BestRa,T25_BestRmin8,T25_BestWhiteRatio,T25_BestRGBRatio,T25_BestRayT,T25_BestRGBPoint_x,T25_BestRGBPoint_y,T25_R_weight,T25_G_weight,T25_B_weight,T25_BoundaryEdge,T45_Valid,T45_BestRa,T45_BestRmin8,T45_BestWhiteRatio,T45_BestRGBRatio,T45_BestRayT,T45_BestRGBPoint_x,T45_BestRGBPoint_y,T45_R_weight,T45_G_weight,T45_B_weight,T45_BoundaryEdge,T60_Valid,T60_BestRa,T60_BestRmin8,T60_BestWhiteRatio,T60_BestRGBRatio,T60_BestRayT,T60_BestRGBPoint_x,T60_BestRGBPoint_y,T60_R_weight,T60_G_weight,T60_B_weight,T60_BoundaryEdge,T80_Valid,T80_BestRa,T80_BestRmin8,T80_BestWhiteRatio,T80_BestRGBRatio,T80_BestRayT,T80_BestRGBPoint_x,T80_BestRGBPoint_y,T80_R_weight,T80_G_weight,T80_B_weight,T80_BoundaryEdge,T100_Valid,T100_BestRa,T100_BestRmin8,T100_BestWhiteRatio,T100_BestRGBRatio,T100_BestRayT,T100_BestRGBPoint_x,T100_BestRGBPoint_y,T100_R_weight,T100_G_weight,T100_B_weight,T100_BoundaryEdge,T25_DeltaWhiteRatio_From25C,T25_DeltaRa_From25C,T45_DeltaWhiteRatio_From25C,T45_DeltaRa_From25C,T60_DeltaWhiteRatio_From25C,T60_DeltaRa_From25C,T80_DeltaWhiteRatio_From25C,T80_DeltaRa_From25C,T100_DeltaWhiteRatio_From25C,T100_DeltaRa_From25C
10,20,13,0.273076744186046,0.406376744186047,4,0.149011217433182,0.498936885044628,1,81.2611875515936,70.3022480634057,0.415612234430192,0.584387765569808,1.93723972219476,0.216633116637313,0.460058783995197,0.069271324901174,0.445344756219057,0.0468015542184193,,1,80.8458200812454,69.8058661522101,0.412290938917071,0.587709061082929,1.94097819383785,0.217725343174571,0.463566335157578,0.0820185183529387,0.46145240282416,0.048604525632099,,1,80.4838787881124,69.3674507739467,0.407616844513498,0.592383155486502,1.93503963725427,0.219290219936083,0.465823520007575,0.0974946731912484,0.481876672206699,0.0508491089710261,,1,80.0490994495196,68.8263886425914,0.402545386117702,0.597454613882298,1.92517693948583,0.220967766750215,0.467416906449333,0.123534749056352,0.509049434905486,0.0538674321743715,,1,79.6090757836268,68.3259116279743,0.395998664165494,0.604001335834506,1.91603429776625,0.223864399272795,0.470294635046927,0.186494516475225,0.547966744034339,0.0583731425935791,,0,0,-0.00332129551312094,-0.415367470348116,-0.00799538991669413,-0.777308763481145,-0.0130668483124903,-1.21208810207399,-0.0196135702646986,-1.65211176796677
10,21,12,0.272725581395349,0.422155813953488,4,0.145058723846397,0.505211548095418,1,79.0801467183889,67.0334126856792,0.375527258423575,0.624472741576425,1.8318825637279,0.222334778750185,0.482929671760345,0.0764244427251739,0.476114760463111,0.0408382224473781,,1,78.6330658360389,66.5182175889807,0.37261059736208,0.62738940263792,1.83536646034207,0.223293256782782,0.48610797327442,0.0903069734794477,0.493007235413991,0.0424515755020917,,1,78.2375250225631,66.0434376149075,0.368138867725155,0.631861132274845,1.8293590462486,0.224726908779203,0.487970276128235,0.107084932776205,0.514559401300956,0.0444844044858154,,1,77.7689157172327,65.4534413797032,0.362714730511251,0.637285269488749,1.81762001119405,0.226387442621398,0.489001003473318,0.135720853079083,0.543659491112369,0.0472953699167147,,1,77.2695870192794,64.8609250747166,0.355355915458307,0.644644084541693,1.80400900709226,0.229249261783932,0.490943458981203,0.204951598220441,0.585659182349733,0.0514906024731966,,0,0,-0.00291666106149507,-0.447080882349965,-0.00738839069841979,-0.84262169582577,-0.0128125279123243,-1.31123100115623,-0.0201713429652677,-1.81055969910945
10,22,11,0.272374418604651,0.43793488372093,4,0.141301075975825,0.511176889653512,1,76.813763972246,63.8320028071394,0.337778549845449,0.662221450154551,1.73530516846662,0.227575523712818,0.503255632861061,0.083281267990553,0.504989504345516,0.0353710248432377,,1,76.3605102708047,63.3166383779018,0.334877854775868,0.665122145224132,1.73716086913325,0.228494489287594,0.506000546855969,0.0984399042158075,0.52283700878831,0.036861694240972,,1,75.950103649386,62.8234017722577,0.330761826481195,0.669238173518805,1.73176918152625,0.229766732563087,0.507551659715991,0.116417716837191,0.545351880269982,0.0386842557745047,,1,75.4651290496592,62.2050602667606,0.325625316941294,0.674374683058706,1.7209535960369,0.23126162063158,0.508253008878575,0.147125323331752,0.57586019040217,0.0412169090601565,,1,74.9235255215411,61.5386552122635,0.317550726923363,0.682449273076637,1.70401511289707,0.234057986774116,0.509276173324132,0.222181351325281,0.620699390473941,0.045120262663662,,0,0,-0.00290069506958152,-0.453253701441284,-0.00701672336425463,-0.863660322859985,-0.0121532329041556,-1.34863492258677,-0.020227822922086,-1.89023845070493
10,23,10,0.272023255813953,0.453713953488372,4,0.137724212474656,0.516855232389739,1,74.4266770728524,60.6589087869003,0.301154587374322,0.698845412625678,1.64311765480811,0.232615099798747,0.520993033916019,0.0902567518639238,0.532731059820159,0.0304645626745275,,1,73.9929162553053,60.1709365474652,0.299020642541326,0.700979357458674,1.64626176889609,0.233327205200541,0.523583868312117,0.10637000781556,0.551042776187477,0.0317589240535122,,1,73.5865798071141,59.6739264506383,0.294843185255332,0.705156814744668,1.63999103590724,0.234534664622252,0.524697889477962,0.125766648930034,0.574715895551326,0.0334500311518449,,1,73.1029033438758,59.0419629558849,0.289614223496665,0.710385776503335,1.62872383151134,0.235949129369656,0.524957136489279,0.158859821024844,0.606806807208773,0.0357941283913048,,1,72.5360894868164,58.3185905082442,0.280937472661974,0.719062527338026,1.60948862998866,0.238637453044761,0.525093576552555,0.239831629924362,0.65431010479518,0.0394489210945028,,0,0,-0.00213394483299667,-0.433760817547125,-0.00631140211898984,-0.840097265738322,-0.011540363877657,-1.32377372897655,-0.0202171147123479,-1.89058758603599
10,24,9,0.271672093023256,0.469493023255814,4,0.134315393225419,0.522266801496775,1,71.8754646978372,57.4792377599192,0.266149479163769,0.73385052083623,1.55747620520531,0.237316001307115,0.53660926899366,0.0970978532441681,0.55909942519012,0.0259892522525254,,1,71.4884349223135,57.0411050634713,0.264408404166704,0.735591595833296,1.56053790528067,0.237912068207073,0.538939758990517,0.114331607857142,0.578053990814412,0.0271520939395427,,1,71.1059817011556,56.5570045688788,0.26001209569976,0.73998790430024,1.55305578034097,0.239081673446372,0.539561332096315,0.135260553788554,0.602935342663376,0.0287565330651117,,1,70.6421235498764,55.9352075476049,0.255233650562028,0.744766349437972,1.54327717032541,0.240309839072121,0.539626315638986,0.170396616293161,0.636191913165746,0.030858400704384,,1,70.0678205230522,55.1764664981923,0.246319836094337,0.753680163905663,1.52339017990759,0.242818687872769,0.539047926606139,0.256819641517295,0.685987849599235,0.0342416443204068,,0,0,-0.00174107499706588,-0.387029775523672,-0.00613738346400966,-0.76948299668156,-0.0109158286017411,-1.23334114796084,-0.0198296430694327,-1.80764417478495
10,25,8,0.271320930232558,0.485272093023256,4,0.131063047720259,0.527429965388517,1,69.1072004419911,54.2473569443951,0.232629402657933,0.767370597342067,1.47791316014716,0.241700317137018,0.550350528323854,0.103808120064943,0.584214502763947,0.0219001387527746,,1,68.7963509242295,53.884563684243,0.231071141942295,0.768928858057705,1.4802909075644,0.242225353834546,0.552355329342815,0.122248259811098,0.603896022938843,0.0229729480697645,,1,68.4593087722108,53.4410910031905,0.227157211854011,0.772842788145989,1.4739841938668,0.243223588135663,0.552801613183399,0.14430546375163,0.629500194177352,0.0244093953908867,,1,68.0354104247842,52.8428617840244,0.222026577743869,0.777973422256132,1.46309993675561,0.244424516696431,0.552362350139978,0.181977911477833,0.664363434798141,0.0264084334267613,,1,67.4724805502479,52.0606068576407,0.212203458963702,0.787796541036298,1.44077920222719,0.246866910120158,0.550803659579494,0.274673614781405,0.716832235262489,0.029684520976306,,0,0,-0.00155826071563769,-0.310849517761525,-0.00547219080392203,-0.647891669780279,-0.0106028249140643,-1.07179001720684,-0.0204259436942312,-1.63471989174315
10,26,7,0.27096976744186,0.501051162790698,4,0.127956643851976,0.532361443996936,1,66.056708944439,50.9185390952314,0.201269335829465,0.798730664170535,1.40622237753576,0.245649832179736,0.562777125408858,0.110076388870217,0.607719287403144,0.0180627074766003,,1,65.8541659488234,50.6536310508003,0.199297605749498,0.800702394250502,1.4063547046539,0.246210480786204,0.564219474134618,0.129925961007111,0.628433032201226,0.0191273709471146,,1,65.5864429039158,50.2633249465211,0.194868803920636,0.805131196079364,1.39826618710561,0.247221062084709,0.564077250000378,0.153656688398106,0.655331115915911,0.0205500152296613,,1,65.2249418725535,49.720182220432,0.19006697537546,0.80993302462454,1.38844292830326,0.248272956805536,0.56345497090044,0.193461220384018,0.691314687052364,0.0223696633247033,,1,64.6943643528797,48.9341244655569,0.17925897100886,0.82074102899114,1.36395638759333,0.250649997681505,0.560904213935522,0.292503187770265,0.746418701628799,0.0255883189032807,,0,0,-0.00197173007996715,-0.202542995615573,-0.00640053190882886,-0.4702660405232,-0.0112023604540053,-0.831767071885494,-0.0220103648206051,-1.36234459155922
10,27,6,0.270618604651163,0.51683023255814,4,0.124986573980589,0.537076489643706,1,62.6423367548349,47.4109787130126,0.171018933847121,0.828981066152879,1.33902418151248,0.249368095896963,0.573694837366061,0.116281440498301,0.630258387837492,0.0145564113170788,,1,62.5833814579574,47.2798807794146,0.168738625833724,0.831261374166276,1.33750904084789,0.249935579685156,0.574621984112998,0.137486372882053,0.651908506191001,0.0156118417552043,,1,62.411851675417,46.9709559404691,0.163949804803091,0.836050195196909,1.32834347253205,0.250924105015008,0.57397192344184,0.162787907032902,0.679961100073358,0.0170120195738743,,1,62.1382462654569,46.5021582019367,0.158776676855727,0.841223323144273,1.31764640871231,0.251946905519506,0.572872662318511,0.205202580477618,0.71746197597142,0.0187763863419614,,1,61.6641712602308,45.7267192101784,0.146324351689851,0.853675648310148,1.28977796675192,0.254338474137691,0.569056982896064,0.311498313157723,0.77560177408393,0.0220985656533956,,0,0,-0.00228030801339715,-0.0589552968775635,-0.00706912904402984,-0.230485079417896,-0.0122422569913941,-0.504090489378008,-0.0246945821572698,-0.978165494604099
10,28,5,0.270267441860465,0.532609302325581,4,0.122144055678729,0.541589044608882,1,58.7592076919982,43.6476351458897,0.142696300643941,0.857303699356059,1.2782927879014,0.252725935527257,0.583678617675608,0.122065110862716,0.651383062667052,0.0112415928217247,,1,58.8830928343193,43.6825963758117,0.139632684084142,0.860367315915858,1.27419376542084,0.253368178671667,0.583886087098957,0.144772083668045,0.674208276469897,0.0123515563197362,,1,58.8384272635181,43.4798105577551,0.134057311894563,0.865942688105437,1.26308112174405,0.254395084787428,0.582544546498851,0.171847604293784,0.703635120635789,0.0137983351518931,,1,58.6821157464393,43.1107147068735,0.128061406558112,0.871938593441888,1.25058183100059,0.255449897170112,0.580773461237671,0.217205083503967,0.742899594084882,0.0155944042272529,,1,58.2933869377033,42.3659571849107,0.113505517693558,0.886494482306442,1.2189208436709,0.257891286537684,0.575519824158042,0.331435134891276,0.804342445403208,0.0191423510116122,,0,0,-0.00306361655979939,0.123885142321157,-0.00863898874937813,0.0792195715199568,-0.0146348940858289,-0.0770919455588981,-0.0291907829503835,-0.465820754294832
10,29,4,0.269916279069767,0.548388372093023,4,0.119421044995879,0.545911878825668,1,54.2685583981785,39.5107491048466,0.116323199088588,0.883676800911412,1.22358261040866,0.255744781286772,0.592945786549674,0.127389103294871,0.671105679478714,0.00807909820645337,,1,54.6200085564035,39.7440160457522,0.111722398073351,0.88827760192665,1.21547734836631,0.256560191241844,0.592084672791148,0.151870734755141,0.695513254303678,0.00934180150712962,,1,54.737902408122,39.6834407226563,0.105300544788705,0.894699455211295,1.2025774490414,0.25762312568538,0.590035940064203,0.180726641745649,0.726312061554972,0.0108528028203408,,1,54.7333694753417,39.4471528151811,0.0981975161549832,0.901802483845017,1.18792687731126,0.258737689144494,0.587474977377518,0.229202306761628,0.767474800721185,0.0127376488917565,,1,54.4657816408687,38.7416877332285,0.0801080544271752,0.919891945572825,1.15010207546355,0.26137791449805,0.580178246303233,0.353003114100981,0.833158666849938,0.016795452815236,,0,0,-0.00460080101523694,0.351450158225013,-0.0110226542998829,0.469344009943455,-0.0181256829336043,0.464811077163191,-0.0362151446614123,0.197223242690157
10,30,3,0.26956511627907,0.564167441860465,4,0.116810160437238,0.550056710565498,1,48.9810397807089,34.8365012943858,0.0919859236336974,0.908014076366303,1.17461194834532,0.258436244054996,0.601720786909364,0.132192831528976,0.689398172359506,0.00502610203520279,,1,49.6127132442343,35.316118964245,0.0855758507916201,0.91442414920838,1.16238047933843,0.25944314798096,0.599658527837543,0.158474195713259,0.715504595846377,0.00647382526754287,,1,49.9358471742473,35.4255027656272,0.0774294237900624,0.922570576209938,1.14604045675344,0.260651553982572,0.596496044180108,0.189530400680432,0.748172319146138,0.00817495937419995,,1,50.1244427913185,35.3614126704104,0.0688482524146538,0.931151747585346,1.12880419364614,0.261858132329485,0.592989626773561,0.24139318407267,0.791434128919882,0.0102199857430332,,1,50.0246086261351,34.6998657573524,0.0453669540467622,0.954633045953238,1.08229617552245,0.264854904242365,0.582895371999009,0.376981562682757,0.862614385441763,0.0151515666563468,,0,0,-0.00641007284207726,0.631673463525381,-0.014556499843635,0.954807393538424,-0.0231376712190436,1.14340301060964,-0.0466189695869351,1.04356884542621
10,31,2,0.269213953488372,0.579946511627907,4,0.114304616144162,0.554034312515428,1,42.629723043524,26.8199198117333,0.0698926066210712,0.930107393378929,1.13136239865711,0.260795456698153,0.610271063116976,0.136370227596126,0.706159006399933,0.00202866067659021,,1,43.6060239852682,30.170045837404,0.0611580480029712,0.938841951997029,1.11436563126151,0.262044824207781,0.606747698364166,0.164570093331323,0.734223936714925,0.00372175265174197,,1,44.1871867389069,30.4908320189926,0.050741323575939,0.949258676424061,1.09390495485524,0.263449499561956,0.602215744096402,0.198049551852903,0.76905152733941,0.00569032679661797,,1,44.6199142471376,30.6411329727451,0.0399715354384532,0.960028464561547,1.07307689105826,0.264815744324214,0.597451825961526,0.253761964332957,0.814827897563497,0.00801374844964063,,1,44.7525530131529,30.0095858958362,0.0079724801009227,0.992027519899077,1.01392753277345,0.268411921938288,0.583335728143909,0.404772175043032,0.893652376714776,0.0144059784374482,,0,0,-0.00873455861809995,0.976300941744249,-0.0191512830451322,1.55746369538294,-0.029921071182618,1.99019120361358,-0.0619201265201485,2.12282996962892
10,32,1,0.268862790697674,0.595725581395349,4,0.111898163002496,0.557854605269844,1,34.8192930638055,14.3637333755667,0.0422331589592039,0.957766841040796,1.07766661879288,0.263858170526714,0.614880156410154,0.142999557660055,0.725960188471956,0,R-G,1,36.2274079591611,19.7033351153823,0.0389356897359495,0.96106431026405,1.07194362812891,0.264327665153343,0.613720523208784,0.169906103304998,0.751408763404604,0.000997087395636438,,1,37.1344998346439,22.0553339444722,0.0253931259564811,0.974606874043519,1.04616599529632,0.266012630983415,0.607402142596365,0.206160471323458,0.788870846952326,0.00334783409141927,,1,37.8765411186026,22.999706131574,0.0114248237778609,0.988575176222139,1.02040222847894,0.267627696722011,0.600934792243494,0.266373058598927,0.837769970491018,0.00611047626607359,,1,38.2510065009793,23.021849134921,0,1,1,0.268862790697674,0.595725581395349,0.400188287801004,0.903810596722063,0.00881512173908185,,0,0,-0.00329746922325438,1.40811489535558,-0.0168400330027228,2.31520677083842,-0.030808335181343,3.05724805479705,-0.0422331589592039,3.43171343717379
10,33,0,0.268511627906977,0.611504651162791,4,0.109585036602693,0.561526739944818,1,24.8936766391679,-1.65230445379707,0,1,1,0.268511627906977,0.611504651162791,0.155636451189915,0.754070185199585,0,,1,26.8966291913661,4.81118182446653,0.00576937200003884,0.994230627999961,1.01031361172428,0.267857864849375,0.614247088490565,0.180824422749777,0.774984170004054,0,R-G,1,28.2332224803028,7.44444591631164,0.00161547582432088,0.998384524175679,1.00289009925788,0.268332186348868,0.612281234275705,0.213699860695002,0.807503357213944,0.0010888747438389,,1,29.3514856035502,8.39683964635651,0,1,1,0.268511627906977,0.611504651162791,0.26662614038007,0.849255267428395,0.00187812353499347,,1,29.8486929849356,8.09507516886809,0,1,1,0.268511627906977,0.611504651162791,0.38732621305011,0.908144458329896,0.00216685766293533,,0,0,0.00576937200003884,2.00295255219824,0.00161547582432088,3.33954584113496,0,4.45780896438234,0,4.95501634576775
11,0,32,0.2929,0.0970348837209302,4,0.327388897625822,0.244036610202976,1,-208.195988282647,-331.746236278463,0,1,1,0.2929,0.0970348837209302,1.07888679985951,0,0.997627711447875,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
11,1,31,0.292548837209302,0.112813953488372,4,0.310506205384912,0.269412191582003,1,-123.333138427162,-186.674019979158,0.212408295743705,0.787591704256295,1.07369998357876,0.289545477180812,0.0953996757405741,0.843695635360516,0,0.805736258421713,B-R,1,-134.595041892476,-197.073744496289,0.209582724049747,0.790417275950253,1.07343812534799,0.28965896158369,0.0957185826253875,1.0458833350734,0,0.848979437088581,B-R,1,-143.438817488949,-205.221789562808,0.205693554729709,0.794306445270291,1.07260786496403,0.289786023519671,0.0961151576796457,1.27653494500349,0,0.89578496136579,B-R,1,-152.953537994348,-221.577317674588,0.201408452534916,0.798591547465084,1.07152418858163,0.289913087692408,0.0965360461791262,1.66535995070598,0,0.953294397020632,B-R,1,-166.086168253288,-238.445244007416,0.186091385295142,0.813908614704858,1.06651865064238,0.290270496077533,0.0979280076418254,2.57756395417237,0,1.05700564077706,B-R,0,0,-0.00282557169395842,-11.2619034653146,-0.00671474101399616,-20.1056790617878,-0.0109998432087898,-29.6203995671861,-0.0263169104485638,-42.7530298261268
11,2,30,0.292197674418605,0.128593023255814,4,0.295244529299457,0.29235129975033,1,-72.2183011311547,-145.535820104958,0.372689264003152,0.627310735996848,1.15912767412766,0.285657156947599,0.0935042609175888,0.666222964436917,0,0.660937074453603,B-R,1,-80.8014987764575,-163.995603446049,0.370370179804451,0.629629820195549,1.15983671179797,0.285851785246942,0.0939073416558039,0.825864366265943,0,0.695632452735434,B-R,1,-87.5459686082653,-177.584356585973,0.367160650898301,0.632839349101699,1.15973133280542,0.286063619770661,0.0943774573642449,1.00812508616937,0,0.733300721386335,B-R,1,-94.8150594300281,-192.479285153734,0.363560321287952,0.636439678712048,1.15920834715022,0.286274753652646,0.0948715845734873,1.31550456572901,0,0.779748547169067,B-R,1,-104.558658530884,-206.680482441412,0.35086861410348,0.64913138589652,1.15479326425217,0.286841467491144,0.0963949443383558,2.03794838915835,0,0.863375451451384,B-R,0,0,-0.00231908419870158,-8.58319764530279,-0.00552861310485137,-15.3276674771106,-0.00912894271519993,-22.5967582988733,-0.0218206498996725,-32.3403573997295
11,3,29,0.291846511627907,0.144372093023256,4,0.281381097909608,0.313188772021086,1,-36.2727143858387,-118.077702078911,0.497934588910784,0.502065411089216,1.25932435165311,0.281096612632054,0.091281161281214,0.527543852540915,0,0.547789387367698,B-R,1,-42.9696567909055,-133.215607944504,0.49601127965401,0.50398872034599,1.26136076272304,0.281378101357258,0.0917790137746523,0.653939105685244,0,0.575805419697882,B-R,1,-48.2361552747173,-144.378829145534,0.493332829299371,0.506667170700629,1.26225940506445,0.28168304482327,0.0923325081913506,0.79838664783104,0,0.606333735538988,B-R,1,-53.9249555415331,-156.632291883469,0.490267588575481,0.509732411424519,1.2625221028674,0.281987890890459,0.0929104346630268,1.04212369064472,0,0.644137896777646,B-R,1,-61.4018454042617,-168.608138422405,0.479627366833706,0.520372633166294,1.25899929602137,0.282793582746044,0.0945852004406172,1.61628680638081,0,0.712070675610715,B-R,0,0,-0.00192330925677375,-6.69694240506686,-0.0046017596114134,-11.9634408888786,-0.00766700033530254,-17.6522411556944,-0.0183072220770777,-25.1291310184231
11,4,28,0.291495348837209,0.160151162790698,4,0.268732171513657,0.332200778905866,1,-9.75241406170279,-88.7040089544767,0.598500046556431,0.401499953443569,1.37848236701709,0.275673025512793,0.0886373596385941,0.416191765235471,0,0.456937701352812,B-R,1,-14.7783834672587,-101.003421158791,0.596894523917154,0.403105476082846,1.38236324057676,0.276046095484231,0.0892423444341572,0.515892096554194,0,0.47959056756964,B-R,1,-18.7692706083878,-110.112864921607,0.594642501915171,0.405357498084829,1.38467391920925,0.276452809415108,0.0898909187423828,0.62997763094412,0,0.504385874035625,B-R,1,-23.1501328115448,-120.13820646361,0.59200690963355,0.40799309036645,1.38605327840467,0.276862133989028,0.0905655082574161,0.822613119414257,0,0.535249623875684,B-R,1,-28.8445406473917,-130.220567783187,0.583013923607363,0.416986076392637,1.38387737999402,0.277942691847234,0.0924164454597987,1.27771456765745,0,0.590580839262646,B-R,0,0,-0.00160552263927705,-5.02596940555594,-0.00385754464125976,-9.01685654668499,-0.00649313692288134,-13.397718749842,-0.0154861229490685,-19.0921265856889
11,5,27,0.291144186046512,0.17593023255814,4,0.257144852460902,0.34961713367868,1,9.74591283077327,-59.9676483588759,0.681026201356719,0.318973798643281,1.52254663013383,0.269115807524568,0.0854409541403371,0.32481387257292,0,0.382382874283359,B-R,1,6.19951528200191,-69.8205293857185,0.679681461178965,0.320318538821036,1.52904466484759,0.269582540112898,0.0861673473070918,0.402607782914332,0,0.400634612247482,B-R,1,3.40223781740595,-77.1676533430147,0.677779375358515,0.322220624641485,1.53338203416358,0.27009916374042,0.0869248965595973,0.491777607568839,0,0.420725289209071,B-R,1,0.273817742647914,-85.2846722408945,0.675496361732491,0.324503638267509,1.53638001651135,0.270624531926485,0.0877119359820573,0.642478072990105,0,0.445893589748072,B-R,1,-3.69612227901566,-93.7276057975277,0.66785513239135,0.33214486760865,1.53625611502761,0.272023537777667,0.0897700872673772,0.999874982991935,0,0.490883693981904,B-R,0,0,-0.00134474017775443,-3.54639754877136,-0.00324682599820414,-6.34367501336732,-0.00552983962422759,-9.47209508812536,-0.0131710689653692,-13.4420351097889
11,6,26,0.290793023255814,0.191709302325581,4,0.246490874450136,0.365630627389561,1,25.9335756370612,-32.8640814152501,0.749967350751052,0.250032649248949,1.70023728262672,0.261028053367788,0.0814984678753224,0.248478110115146,0,0.320100856134055,B-R,1,23.339030194257,-40.5847227125355,0.748840464448626,0.251159535551374,1.71054968195957,0.261584474003913,0.0823623160364875,0.307971714996468,0,0.334675955569367,B-R,1,21.2846812369666,-46.3998699335102,0.74723071022448,0.25276928977552,1.71787447806476,0.262216610602245,0.083245146592117,0.376327318131844,0,0.350836453470846,B-R,1,18.9825880752701,-52.860051461025,0.745242235679159,0.254757764320841,1.7232813970698,0.262869315179638,0.0841640867803441,0.491995875234306,0,0.371246858502873,B-R,1,16.1080756702934,-59.8649467474742,0.738730244211684,0.261269755788316,1.72634383006773,0.264639577858282,0.0864688380355589,0.767771835081572,0,0.4075981488887,B-R,0,0,-0.0011268863024253,-2.59454544280422,-0.00273664052657197,-4.64889440009454,-0.00472511507189233,-6.95098756179104,-0.0112371065393676,-9.82549996676779
11,7,25,0.290441860465116,0.207488372093023,4,0.236661834512947,0.380404195446406,1,40.0043906092289,-7.7171363801169,0.808422831043377,0.191577168956623,1.92488310133561,0.250803091454619,0.0765141704892336,0.183752707403528,0,0.267291680243056,B-R,1,38.1564918849662,-13.5601862553248,0.807480663925761,0.192519336074239,1.9409498411064,0.251431830657201,0.0775322577590072,0.227729409033832,0,0.278749342952247,B-R,1,36.6562402632251,-18.0289239639666,0.806118778848221,0.193881221151778,1.95283430210196,0.252177807607682,0.0785588115499996,0.2784365492918,0,0.291577426082405,B-R,1,34.9497886612024,-23.0346763915108,0.804380045184489,0.195619954815512,1.96195406933158,0.252965919605947,0.079633490766422,0.364401409192766,0,0.307953592209449,B-R,1,32.7303630219859,-28.7661941281781,0.798825539091849,0.201174460908151,1.97011478326662,0.255170291810255,0.0822352731688466,0.570970634236258,0,0.336979997282548,B-R,0,0,-0.000942167117616077,-1.84789872426268,-0.00230405219515517,-3.34815034600381,-0.00404278585888806,-5.05460194802644,-0.00959729195152792,-7.274027587243
11,8,24,0.290090697674419,0.223267441860465,4,0.227565491279232,0.394076481518137,1,53.3295417690677,16.9123077098208,0.858615815970181,0.141384184029819,2.21792961915047,0.237464808549266,0.0700122422488517,0.12817603355808,0,0.221946912631219,B-R,1,52.0760780952037,12.7062944449492,0.857832258570806,0.142167741429194,2.24307820408228,0.238118465225602,0.0711985051875813,0.158829096633124,0,0.23072777833486,B-R,1,51.0070167391738,9.40759264505257,0.85668320712798,0.14331679287202,2.26225035834597,0.238957816297608,0.0723874275148269,0.194382327851989,0,0.24069447287407,B-R,1,49.7557125002995,5.66258026723128,0.85515891427018,0.14484108572982,2.27736702141617,0.239878291248843,0.0736461749589108,0.254842013243239,0,0.253606626875368,B-R,1,47.9903725558972,1.03394371921375,0.850426556053948,0.149573443946052,2.29404945529597,0.242587044995705,0.0766095067327013,0.401986654321843,0,0.276343495770615,B-R,0,0,-0.000783557399375301,-1.25346367386401,-0.00193260884220148,-2.32252502989392,-0.00345690170000135,-3.57382926876827,-0.00818925991623287,-5.33916921317057
11,9,23,0.289739534883721,0.239046511627907,4,0.219122861323728,0.406766201879784,1,67.2188706537178,42.7982985370496,0.90218248700014,0.0978175129998601,2.61622719270295,0.219335926636003,0.0611750710691124,0.079936410632787,0,0.182588413104727,B-R,1,66.4325458648339,40.0451109083164,0.901536600182159,0.0984633998178415,2.65660558023025,0.219896273106991,0.062529408197699,0.0990247783882452,0,0.189045863798783,B-R,1,65.6895291911164,37.7777695099192,0.900572284772887,0.0994277152271131,2.68817759012658,0.22075981335227,0.0638921976606813,0.12142467013373,0,0.196528920921083,B-R,1,64.7753891405881,35.1396141015642,0.899234122946368,0.100765877053632,2.71362157205016,0.221776506302922,0.0653649875509536,0.159746290832335,0,0.206434370361051,B-R,1,63.3151021872897,31.467403692734,0.895215375329739,0.104784624670261,2.74547160093342,0.225051545505872,0.0687696681024304,0.255311387389611,0,0.223712027097644,B-R,0,0,-0.000645886817981389,-0.786324788883846,-0.00161020222725305,-1.52934146260135,-0.00294836405377208,-2.44348151312965,-0.00696711167040109,-3.9037684664281
11,10,22,0.289388372093023,0.254825581395349,4,0.211265919815825,0.418575601457709,1,79.5926141606535,67.1989862677658,0.940353769247288,0.0596462307527123,3.18889074038912,0.193270616372029,0.0484691794560601,0.03767088474693,0,0.148104153492216,B-R,1,79.2822925958001,65.795113161041,0.939828503594414,0.0601714964055858,3.25706943085365,0.193436676288361,0.0499414160592781,0.0466267535367769,0,0.152525925810775,B-R,1,78.8555426419751,64.4718445384441,0.939026046117165,0.0609739538828346,3.31168879190445,0.194119913764328,0.0514561039326663,0.0575022432184521,0,0.157832924432407,B-R,1,78.2434260762011,62.8398356859735,0.937850964460924,0.0621490355390764,3.35661855256732,0.195096227449022,0.0531593188864663,0.076427424028239,0,0.16510402596993,B-R,1,77.0469536359216,60.0325437975174,0.934457452396335,0.0655425476036648,3.4180800412749,0.19892406133956,0.0570884918805832,0.126800696065596,0,0.177598550940231,B-R,0,0,-0.000525265652873586,-0.310321564853311,-0.00132772313012242,-0.737071518678306,-0.00250280478636422,-1.34918808445236,-0.0058963168509526,-2.54566052473189
