GridI,GridJ,GridK,x,y,Y_lm,u1976,v1976,T25_DeltaWhiteRatio_Q10000,T45_DeltaWhiteRatio_Q10000,T60_DeltaWhiteRatio_Q10000,T80_DeltaWhiteRatio_Q10000,T100_DeltaWhiteRatio_Q10000
12,5,26,0.303944186046512,0.18216976744186,4,0.265560773014786,0.358120272030332,0,-1,-10,-22,-84
12,6,25,0.303593023255814,0.197948837209302,4,0.254681450657115,0.373629364305969,0,0,-6,-17,-69
12,7,24,0.303241860465116,0.213727906976744,4,0.244636143276324,0.387949520836304,0,1,-4,-12,-57
12,8,23,0.302890697674419,0.229506976744186,4,0.235332487114741,0.401212411406786,0,2,-1,-8,-46
12,9,22,0.302539534883721,0.245286046511628,4,0.22669127141371,0.413530955455301,0,3,1,-5,-36
12,10,21,0.302188372093023,0.26106511627907,4,0.218644177596127,0.425002544995949,0,4,2,-2,-28
12,11,20,0.301837209302326,0.276844186046512,4,0.211131969274515,0.435711624865389,0,4,4,0,-20
12,12,19,0.301486046511628,0.292623255813953,4,0.204103031576859,0.445731774996871,0,-3,-4,1,-13
12,13,18,0.30113488372093,0.308402325581395,4,0.197512183588954,0.455127403351154,0,4,-60,-56,-5
12,14,17,0.300783720930233,0.324181395348837,4,0.191319706135346,0.463955131870026,0,36,11,-31,-23
12,15,16,0.300432558139535,0.339960465116279,4,0.185490540680244,0.472264938488576,0,-3,-28,-68,-99
12,16,15,0.300081395348837,0.355739534883721,4,0.179993625211243,0.480101103870696,0,-15,-42,-77,-102
12,17,14,0.29973023255814,0.371518604651163,4,0.174801340536025,0.487503000744592,0,-24,-55,-87,-116
12,18,13,0.299379069767442,0.387297674418605,4,0.169889046153237,0.494505755545218,0,-30,-61,-99,-134
12,19,12,0.299027906976744,0.403076744186046,4,0.165234689235625,0.501140805831057,0,-28,-66,-101,-144
12,20,11,0.298676744186047,0.418855813953488,4,0.160818473632575,0.507436372139791,0,-26,-61,-99,-149
12,21,10,0.298325581395349,0.43463488372093,4,0.156622578412017,0.513417859222821,0,-25,-58,-97,-152
12,22,9,0.297974418604651,0.450413953488372,4,0.152630917502065,0.519108198689768,0,-20,-57,-93,-156
12,23,8,0.297623255813953,0.466193023255814,4,0.14882893359693,0.524528142807303,0,-20,-55,-94,-166
12,24,7,0.297272093023256,0.481972093023256,4,0.145203420760726,0.529696517387504,0,-73,-137,-192,-310
12,25,6,0.296920930232558,0.497751162790698,4,0.141742371172819,0.534630440261068,0,-52,-99,-140,-238
12,26,5,0.29656976744186,0.513530232558139,4,0.138434842266782,0.53934551067829,0,-31,-63,-91,-170
12,27,4,0.296218604651163,0.529309302325581,4,0.135270841165563,0.543855974053282,0,-12,-29,-45,-107
12,28,3,0.295867441860465,0.545088372093023,4,0.132241223841734,0.548174865716788,0,6,2,-2,-47
12,29,2,0.295516279069767,0.560867441860465,4,0.129337606859355,0.552314136733155,0,23,32,39,10
12,30,1,0.29516511627907,0.576646511627907,4,0.126552289903367,0.556284764339098,0,39,61,78,64
12,31,0,0.294813953488372,0.592425581395349,4,0.123878187588924,0.560096849153364,0,55,88,114,114
13,0,30,0.3185,0.109513953488372,4,0.346462330079649,0.268039352838573,0,10,0,0,0
13,1,29,0.318148837209302,0.125293023255814,4,0.32907251410785,0.291588690627962,0,11,3,-7,-112
13,2,28,0.317797674418605,0.141072093023256,4,0.313311850218901,0.312931826076191,0,11,6,-1,-88
13,3,27,0.317446511627907,0.156851162790698,4,0.298961643673604,0.332364916215311,0,11,8,3,-69
13,4,26,0.317095348837209,0.17263023255814,4,0.285840666222937,0.350133380850807,0,11,10,7,-53
13,5,25,0.316744186046512,0.188409302325581,4,0.27379746224731,0.366442321609495,0,11,12,10,-40
13,6,24,0.316393023255814,0.204188372093023,4,0.262704476049884,0.381464474775454,0,12,13,12,-29
13,7,23,0.316041860465116,0.219967441860465,4,0.252453516474738,0.39534635311689,0,12,14,14,-19
13,8,22,0.315690697674419,0.235746511627907,4,0.24295221655172,0.408213040245052,0,12,15,16,-11
13,9,21,0.315339534883721,0.251525581395349,4,0.234121242467669,0.420171970233265,0,12,16,18,-4
13,10,20,0.314988372093023,0.267304651162791,4,0.225892073138698,0.431315934526405,0,12,17,19,2
13,11,19,0.314637209302326,0.283083720930233,4,0.218205218771319,0.441725494370443,0,12,18,21,8
13,12,18,0.314286046511628,0.298862790697674,4,0.211008780387268,0.451470931507983,0,12,18,22,13
13,13,17,0.31393488372093,0.314641860465116,4,0.204257276529297,0.460613837056584,0,14,-15,0,64
13,14,16,0.313583720930233,0.330420930232558,4,0.197910681065134,0.469208414517354,0,50,36,-3,40
13,15,15,0.313232558139535,0.3462,4,0.191933629068917,0.477302555172546,0,14,-11,-50,-60
13,16,14,0.312881395348837,0.361979069767442,4,0.186294757495844,0.484938730945805,0,-9,-30,-61,-78
13,17,13,0.31253023255814,0.377758139534884,4,0.180966154691401,0.492154739878322,0,-20,-44,-73,-95
13,18,12,0.312179069767442,0.393537209302326,4,0.17592289833686,0.498984331844342,0,-23,-51,-81,-108
13,19,11,0.311827906976744,0.409316279069767,4,0.17114266568812,0.505457736366827,0,-25,-54,-85,-193
13,20,10,0.311476744186047,0.425095348837209,4,0.166605403247023,0.51160210994949,0,-47,-173,-279,-471
13,21,9,0.311125581395349,0.440874418604651,4,0.16229304555424,0.517441916888259,0,-127,-232,-321,-487
13,22,8,0.310774418604651,0.456653488372093,4,0.158189274787767,0.52299925482367,0,-102,-187,-259,-403
13,23,7,0.310423255813953,0.472432558139535,4,0.154279314422033,0.528294134168288,0,-78,-145,-202,-323
13,24,6,0.310072093023256,0.488211627906977,4,0.15054975144742,0.533344718857533,0,-56,-106,-149,-249
13,25,5,0.309720930232558,0.503990697674419,4,0.146988382642171,0.538167534528695,0,-35,-69,-99,-180
13,26,4,0.30936976744186,0.51976976744186,4,0.143584081183954,0.542777649155926,0,-15,-35,-52,-115
13,27,3,0.309018604651163,0.535548837209302,4,0.140326680529169,0.547188830301219,0,4,-2,-7,-54
13,28,2,0.308667441860465,0.551327906976744,4,0.137206873007119,0.551413682438457,0,21,29,34,4
13,29,1,0.308316279069767,0.567106976744186,4,0.134216120998603,0.555463767235619,0,37,58,74,59
13,30,0,0.30796511627907,0.582886046511628,4,0.131346578913828,0.559349709212511,0,53,85,111,110
14,0,29,0.3313,0.115753488372093,4,0.355620736783639,0.279564644869787,0,29,34,37,0
14,1,28,0.330948837209302,0.131532558139535,4,0.338005287122081,0.302258427686849,0,27,33,38,-47
14,2,27,0.330597674418605,0.147311627906977,4,0.322020326036604,0.322851670674261,0,26,33,38,-31
14,3,26,0.330246511627907,0.163090697674419,4,0.307449489482208,0.341623113162612,0,24,32,39,-18
14,4,25,0.329895348837209,0.17886976744186,4,0.294113073523603,0.358804265681417,0,23,32,39,-7
14,5,24,0.329544186046512,0.194648837209302,4,0.28186058538623,0.37458900635511,0,23,32,39,2
14,6,23,0.329193023255814,0.210427906976744,4,0.270565039838448,0.389140928808784,0,22,32,39,9
14,7,22,0.328841860465116,0.226206976744186,4,0.26011854173795,0.402599033123255,0,21,32,40,16
14,8,21,0.328490697674419,0.241986046511628,4,0.250428828630771,0.415082179965304,0,21,31,40,21
14,9,20,0.328139534883721,0.25776511627907,4,0.241416538487203,0.426692610532331,0,20,31,40,26
14,10,19,0.327788372093023,0.273544186046512,4,0.233013031133374,0.437518753177191,0,20,31,40,31
14,11,18,0.327437209302326,0.289323255813954,4,0.225158636747435,0.447637479850575,0,19,31,40,35
14,12,17,0.327086046511628,0.305102325581395,4,0.217801236840088,0.457115934207602,0,19,31,40,38
14,13,16,0.32673488372093,0.320881395348837,4,0.210895106343695,0.466013023331217,0,19,31,40,42
14,14,15,0.326383720930233,0.336660465116279,4,0.204399962424603,0.47438064313641,0,44,14,34,119
14,15,14,0.326032558139535,0.352439534883721,4,0.198280178205219,0.482264691323103,0,33,15,-8,23
14,16,13,0.325681395348837,0.368218604651163,4,0.192504128976653,0.489705909642939,0,-4,-22,-46,-322
14,17,12,0.32533023255814,0.383997674418605,4,0.187043645567454,0.496740588118105,0,-109,-288,-439,-694
14,18,11,0.324979069767442,0.399776744186047,4,0.181873554923169,0.503401156907443,0,-192,-346,-476,-701
14,19,10,0.324627906976744,0.415555813953488,4,0.176971292084405,0.509716686190686,0,-162,-293,-403,-600
14,20,9,0.324276744186047,0.43133488372093,4,0.17231657094485,0.515713310327143,0,-133,-243,-335,-506
14,21,8,0.323925581395349,0.447113953488372,4,0.167891103656677,0.521414589342516,0,-107,-197,-272,-419
14,22,7,0.323574418604651,0.462893023255814,4,0.163678360498951,0.526841818287693,0,-83,-153,-213,-337
14,23,6,0.323223255813954,0.478672093023256,4,0.15966336356138,0.532014293033611,0,-60,-113,-158,-261
14,24,5,0.322872093023256,0.494451162790698,4,0.155832508815281,0.53694953949521,0,-38,-75,-107,-190
14,25,4,0.322520930232558,0.510230232558139,4,0.152173412117122,0.541663512023306,0,-18,-40,-59,-124
14,26,3,0.32216976744186,0.526009302325581,4,0.148674775471393,0.546170765696611,0,1,-7,-13,-61
14,27,2,0.321818604651163,0.541788372093023,4,0.145326270510052,0.550484606433834,0,19,25,29,-2
14,28,1,0.321467441860465,0.557567441860465,4,0.1421184366571,0.554617222187095,0,35,54,69,54
14,29,0,0.321116279069767,0.573346511627907,4,0.139042591863471,0.558579797941147,0,51,82,107,106
15,0,28,0.3441,0.121993023255814,4,0.36454010266341,0.290789118713344,0,46,65,82,0
15,1,27,0.343748837209302,0.137772093023256,4,0.346716081816476,0.312663023081254,0,42,61,78,12
15,2,26,0.343397674418605,0.153551162790698,4,0.330522293763521,0.33253628143673,0,39,57,74,21
15,3,25,0.343046511627907,0.16933023255814,4,0.315744861199407,0.350671367200293,0,37,55,71,29
15,4,24,0.342695348837209,0.185109302325581,4,0.302205751915203,0.36728676415548,0,35,53,69,35
15,5,23,0.342344186046512,0.200888372093023,4,0.289755571389767,0.382565811488027,0,33,51,67,40
15,6,22,0.341993023255814,0.216667441860465,4,0.278268027191576,0.396663497154535,0,32,49,65,45
15,7,21,0.341641860465116,0.232446511627907,4,0.267635629610332,0.409711734131531,0,30,48,63,49
15,8,20,0.341290697674419,0.248225581395349,4,0.257766317984099,0.421823500637149,0,29,47,62,52
15,9,19,0.340939534883721,0.264004651162791,4,0.248580788247502,0.433096119803854,0,28,46,61,55
15,10,18,0.340588372093023,0.279783720930233,4,0.24001035735327,0.443613880492204,0,27,45,60,58
15,11,17,0.340237209302326,0.295562790697674,4,0.231995242814668,0.453450148662042,0,27,44,59,61
15,12,16,0.339886046511628,0.311341860465116,4,0.224483166181685,0.462669081207362,0,26,43,58,63
15,13,15,0.33953488372093,0.327120930232558,4,0.21742821145936,0.471327026922378,0,25,43,57,65
15,14,14,0.339183720930233,0.3429,4,0.210789885773789,0.479473679266212,0,51,-35,-240,-575
15,15,13,0.338832558139535,0.358679069767442,4,0.204532341681793,0.487153030756078,0,-272,-487,-667,-964
15,16,12,0.338481395348837,0.374458139534884,4,0.19862372957685,0.494404167704385,0,-235,-421,-578,-840
15,17,11,0.33813023255814,0.390237209302326,4,0.193035655489586,0.501261935614067,0,-201,-361,-496,-727
15,18,10,0.337779069767442,0.406016279069767,4,0.187742724799761,0.507757499142041,0,-169,-305,-420,-622
15,19,9,0.337427906976744,0.421795348837209,4,0.182722156386913,0.513918815619298,0,-140,-254,-350,-525
15,20,8,0.337076744186046,0.437574418604651,4,0.177953454851722,0.519771037305732,0,-113,-206,-285,-435
15,21,7,0.336725581395349,0.453353488372093,4,0.17341813086127,0.525336854586612,0,-88,-162,-225,-352
15,22,6,0.336374418604651,0.469132558139535,4,0.169099461572051,0.530636789985041,0,-64,-120,-168,-274
15,23,5,0.336023255813953,0.484911627906977,4,0.164982284586163,0.53568945102199,0,-42,-82,-115,-201
15,24,4,0.335672093023256,0.500690697674419,4,0.161052820089677,0.540511748490747,0,-21,-45,-66,-133
15,25,3,0.335320930232558,0.51646976744186,4,0.157298516776268,0.545119085541732,0,-2,-11,-20,-69
15,26,2,0.33496976744186,0.532248837209302,4,0.153707917926116,0.549525522032478,0,16,21,24,-8
15,27,1,0.334618604651163,0.548027906976744,4,0.150270544629681,0.553743917837147,0,33,51,65,49
15,28,0,0.334267441860465,0.563806976744186,4,0.146976793649122,0.557786058192523,0,50,79,104,102
16,0,27,0.3569,0.128232558139535,4,0.373229665857221,0.301724399998541,0,62,92,124,61
16,1,26,0.356548837209302,0.144011627906977,4,0.355213070847534,0.322812238628228,0,56,86,115,66
16,2,25,0.356197674418605,0.159790697674419,4,0.338825012858162,0.341993927629287,0,52,80,108,69
16,3,24,0.355846511627907,0.17556976744186,4,0.323854232366375,0.359516739403739,0,48,75,102,72
16,4,23,0.355495348837209,0.191348837209302,4,0.310124495722837,0.375586949707704,0,46,72,97,75
16,5,22,0.355144186046512,0.207127906976744,4,0.297487625136606,0.390377995827319,0,43,68,93,77
16,6,21,0.354793023255814,0.222906976744186,4,0.285818129361082,0.404036761186242,0,41,66,89,79
16,7,20,0.354441860465116,0.238686046511628,4,0.275009022013713,0.416688469866474,0,39,63,86,80
16,8,19,0.354090697674419,0.25446511627907,4,0.264968531952272,0.428440537005954,0,37,61,83,82
16,9,18,0.353739534883721,0.270244186046512,4,0.255617491316016,0.439385626011451,0,36,59,81,83
16,10,17,0.353388372093023,0.286023255813953,4,0.246887243771847,0.449604096888422,0,35,58,79,84
16,11,16,0.353037209302326,0.301802325581395,4,0.238717955975733,0.45916598262051,0,34,56,77,85
16,12,15,0.352686046511628,0.317581395348837,4,0.231057244392304,0.468132596432557,0,33,55,75,86
16,13,14,0.35233488372093,0.333360465116279,4,0.223859050833133,0.476557847936488,0,32,54,74,81
16,14,13,0.351983720930233,0.349139534883721,4,0.217082715696125,0.48448932787446,0,-284,-507,-694,-1000
16,15,12,0.351632558139535,0.364918604651163,4,0.210692209507778,0.491969207573672,0,-245,-439,-601,-871
16,16,11,0.351281395348837,0.380697674418605,4,0.204655492094633,0.499034989015337,0,-210,-376,-516,-754
16,17,10,0.35093023255814,0.396476744186046,4,0.198943975319873,0.505720133684023,0,-177,-319,-438,-646
16,18,9,0.350579069767442,0.412255813953488,4,0.193532070370397,0.512054592453419,0,-147,-266,-366,-546
16,19,8,0.350227906976744,0.42803488372093,4,0.188396804467541,0.518065254213965,0,-119,-216,-299,-453
16,20,7,0.349876744186047,0.443813953488372,4,0.1835174948905,0.523776327417841,0,-93,-171,-236,-367
16,21,6,0.349525581395349,0.459593023255814,4,0.178875470557361,0.529209665959318,0,-69,-128,-178,-287
16,22,5,0.349174418604651,0.475372093023256,4,0.174453833261199,0.534385048640138,0,-46,-88,-124,-212
16,23,4,0.348823255813954,0.491151162790698,4,0.170237252124646,0.539320419753759,0,-25,-51,-74,-142
16,24,3,0.348472093023256,0.50693023255814,4,0.166211786003282,0.544032096956413,0,-5,-16,-26,-77
16,25,2,0.348120930232558,0.522709302325581,4,0.162364729502391,0.548534951499486,0,14,17,18,-15
16,26,1,0.347769767441861,0.538488372093023,4,0.158684479023578,0.552842565017596,0,31,47,60,43
16,27,0,0.347418604651163,0.554267441860465,4,0.155160415866059,0.556967366354732,0,48,77,100,98
17,0,26,0.3697,0.134472093023256,4,0.381698194526314,0.312381522917475,0,75,118,161,116
17,1,25,0.369348837209302,0.150251162790698,4,0.36350403054148,0.332715362748733,0,69,108,148,115
17,2,24,0.368997674418605,0.16603023255814,4,0.346935406460557,0.351232495416475,0,64,101,138,114
17,3,23,0.368646511627907,0.181809302325581,4,0.331783789440636,0.368165977709173,0,59,95,130,113
17,4,22,0.368295348837209,0.197588372093023,4,0.317874852846867,0.383710637477908,0,55,90,123,112
17,5,21,0.367944186046512,0.213367441860465,4,0.305061738868879,0.398030603351869,0,52,85,117,111
17,6,20,0.367593023255814,0.229146511627907,4,0.293219853209205,0.411265122206629,0,50,81,112,111
17,7,19,0.367241860465116,0.244925581395349,4,0.282242800229492,0.423533102054167,0,47,78,107,110
17,8,18,0.366890697674419,0.260704651162791,4,0.272039177310957,0.434936694673041,0,45,75,104,110
17,9,17,0.366539534883721,0.276483720930233,4,0.262530023752494,0.445564146725787,0,43,72,100,110
17,10,16,0.366188372093023,0.292262790697674,4,0.253646773418,0.455492087885004,0,42,70,97,109
17,11,15,0.365837209302326,0.308041860465116,4,0.245329598779824,0.464787381534234,0,40,68,94,109
17,12,14,0.365486046511628,0.323820930232558,4,0.237526061759285,0.473508632591727,0,39,66,92,109
17,13,13,0.36513488372093,0.3396,4,0.230190007037298,0.48170742434905,0,38,-70,-264,-580
17,14,12,0.364783720930233,0.355379069767442,4,0.223280648474293,0.489429339490299,0,-256,-457,-626,-904
17,15,11,0.364432558139535,0.371158139534884,4,0.216761810438196,0.496714807985714,0,-219,-392,-538,-782
17,16,10,0.364081395348837,0.386937209302326,4,0.21060129423848,0.503599815166441,0,-185,-333,-457,-670
17,17,9,0.36373023255814,0.402716279069767,4,0.204770346241565,0.51011649616,0,-154,-278,-382,-567
17,18,8,0.363379069767442,0.418495348837209,4,0.199243209124845,0.516293637409824,0,-125,-227,-313,-471
17,19,7,0.363027906976744,0.434274418604651,4,0.193996741493023,0.522157101792925,0,-98,-180,-249,-383
17,20,6,0.362676744186047,0.450053488372093,4,0.189010094007528,0.527730190578401,0,-73,-136,-189,-300
17,21,5,0.362325581395349,0.465832558139535,4,0.184264432470279,0.533033952909675,0,-50,-95,-134,-224
17,22,4,0.361974418604651,0.481611627906977,4,0.179742700107223,0.538087451476954,0,-28,-57,-82,-152
17,23,3,0.361623255813953,0.497390697674419,4,0.175429412726975,0.542907991448411,0,-8,-21,-33,-85
17,24,2,0.361272093023256,0.51316976744186,4,0.171310481569845,0.547511318454526,0,11,12,13,-22
17,25,1,0.360920930232558,0.528948837209302,4,0.167373059576423,0.551911790398664,0,29,44,56,38
17,26,0,0.36056976744186,0.544727906976744,4,0.163605407541498,0.556122527043775,0,46,74,96,93
18,0,25,0.3825,0.140711627906977,4,0.389954016366333,0.322770967363356,0,88,141,195,167
18,1,24,0.382148837209302,0.156490697674419,4,0.371596364631364,0.342381238820382,0,81,130,180,160
18,2,23,0.381797674418605,0.17226976744186,4,0.354860080645597,0.36025950979322,0,74,120,167,155
18,3,22,0.381446511627907,0.188048837209302,4,0.339539447535771,0.376625534081876,0,69,113,157,151
18,4,21,0.381095348837209,0.203827906976744,4,0.325462137725235,0.391663397897726,0,65,106,148,147
18,5,20,0.380744186046512,0.219606976744186,4,0.312482702941025,0.405528474060615,0,61,101,140,144
18,6,19,0.380393023255814,0.235386046511628,4,0.300477530179742,0.41835281020862,0,58,96,134,141
18,7,18,0.380041860465116,0.25116511627907,4,0.289340892431577,0.430249347549726,0,55,92,128,139
18,8,17,0.379690697674419,0.266944186046512,4,0.278981826632344,0.441315255940242,0,53,88,123,137
18,9,16,0.379339534883721,0.282723255813953,4,0.269321643509919,0.451634593952002,0,50,85,118,135
18,10,15,0.378988372093023,0.298502325581395,4,0.260291924984687,0.461280448117709,0,48,82,114,133
18,11,14,0.378637209302326,0.314281395348837,4,0.251832901273905,0.47031666656355,0,47,79,111,132
18,12,13,0.378286046511628,0.330060465116279,4,0.243892126279994,0.478799274004737,0,45,77,107,119
18,13,12,0.37793488372093,0.345839534883721,4,0.236423389202723,0.486777634398591,0,-267,-477,-652,-939
18,14,11,0.377583720930233,0.361618604651163,4,0.229385814645931,0.494295412241323,0,-229,-409,-561,-812
18,15,10,0.377232558139535,0.377397674418605,4,0.222743114201676,0.501391372051445,0,-194,-347,-476,-696
18,16,9,0.376881395348837,0.393176744186047,4,0.216462960576009,0.508100046950019,0,-161,-291,-399,-589
18,17,8,0.37653023255814,0.408955813953488,4,0.21051646146985,0.514452300679106,0,-131,-238,-328,-491
18,18,7,0.376179069767442,0.42473488372093,4,0.204877715145539,0.520475802360773,0,-104,-189,-262,-399
18,19,6,0.375827906976744,0.440513953488372,4,0.199523433255963,0.526195429403921,0,-78,-144,-200,-315
18,20,5,0.375476744186047,0.456293023255814,4,0.19443261935198,0.531633610933651,0,-54,-102,-143,-236
18,21,4,0.375125581395349,0.472072093023256,4,0.189586293709253,0.536810621740648,0,-32,-63,-90,-162
18,22,3,0.374774418604651,0.487851162790698,4,0.184967256871294,0.541744834872594,0,-11,-27,-40,-93
18,23,2,0.374423255813954,0.50363023255814,4,0.180559885699162,0.546452939500853,0,8,8,7,-29
18,24,1,0.374072093023256,0.519409302325581,4,0.176349956830983,0.550950129507051,0,27,40,51,32
18,25,0,0.373720930232558,0.535188372093023,4,0.17232449334776,0.5552502672799,0,44,70,92,89
19,0,24,0.3953,0.146951162790698,4,0.398005045922578,0.332902693305079,0,100,162,226,213
19,1,23,0.394948837209302,0.16273023255814,4,0.379497126308356,0.351818291516576,0,91,149,208,202
19,2,22,0.394597674418605,0.178509302325581,4,0.362605342368709,0.369082155026782,0,84,138,194,193
19,3,21,0.394246511627907,0.194288372093023,4,0.347126865136813,0.384901580567153,0,79,130,181,186
19,4,20,0.393895348837209,0.210067441860465,4,0.332891443486088,0.399450569428626,0,74,122,171,180
19,5,19,0.393544186046512,0.225846511627907,4,0.319755115923134,0.412876254180602,0,69,116,162,175
19,6,18,0.393193023255814,0.241625581395349,4,0.30759532475046,0.425303892129778,0,66,110,154,170
19,7,17,0.392841860465116,0.257404651162791,4,0.296307080799381,0.436840785067647,0,63,105,147,166
19,8,16,0.392490697674419,0.273183720930233,4,0.285799924304195,0.447579385339907,0,60,101,141,162
19,9,15,0.392139534883721,0.288962790697674,4,0.275995495554479,0.457599778706019,0,57,97,136,159
19,10,14,0.391788372093023,0.304741860465116,4,0.266825577205577,0.466971685151236,0,55,93,131,156
19,11,13,0.391437209302326,0.320520930232558,4,0.258230504761335,0.475756083416563,0,53,90,127,154
19,12,12,0.391086046511628,0.3363,4,0.250157866903882,0.484006539297145,0,51,-70,-253,-549
19,13,11,0.39073488372093,0.352079069767442,4,0.242561435826955,0.491770298870753,0,-239,-427,-585,-844
19,14,10,0.390383720930233,0.367858139534884,4,0.235400281445426,0.499089193799787,0,-203,-363,-497,-723
19,15,9,0.390032558139535,0.383637209302326,4,0.22863803363166,0.506000395345825,0,-169,-304,-417,-613
19,16,8,0.389681395348837,0.399416279069767,4,0.222242264400692,0.512537045793209,0,-138,-250,-343,-511
19,17,7,0.38933023255814,0.415195348837209,4,0.216183967892396,0.518728789921436,0,-110,-199,-275,-417
19,18,6,0.388979069767442,0.430974418604651,4,0.210437120553983,0.524602224510632,0,-83,-153,-212,-329
19,19,5,0.388627906976744,0.446753488372093,4,0.204978307453969,0.530181280258863,0,-59,-110,-153,-248
19,20,4,0.388276744186047,0.462532558139535,4,0.199786403410366,0.53548754767781,0,-36,-70,-98,-173
19,21,3,0.387925581395349,0.478311627906977,4,0.194842299776433,0.540540556325179,0,-14,-32,-47,-102
19,22,2,0.387574418604651,0.494090697674419,4,0.19012866943472,0.545358014987191,0,6,3,1,-36
19,23,1,0.387223255813954,0.50986976744186,4,0.185629763907516,0.549956019037235,0,24,36,45,26
19,24,0,0.386872093023256,0.525648837209302,4,0.181331237577113,0.554349230087545,0,42,67,88,84
20,0,23,0.4081,0.153190697674419,4,0.405858809897438,0.342786172635065,0,110,181,255,255
20,1,22,0.407748837209302,0.16896976744186,4,0.387213038725279,0.361034551296916,0,101,167,235,241
20,2,21,0.407397674418605,0.184748837209302,4,0.370177216206307,0.377707293725851,0,94,155,218,229
20,3,20,0.407046511627907,0.200527906976744,4,0.354551457868275,0.393000024307933,0,87,145,204,219
20,4,19,0.406695348837209,0.216306976744186,4,0.340167653349128,0.407077270512443,0,82,137,193,211
20,5,18,0.406344186046512,0.232086046511628,4,0.326883394103572,0.42007840576809,0,77,130,182,204
20,6,17,0.405993023255814,0.24786511627907,4,0.314577242401445,0.432122279634026,0,73,123,174,197
20,7,16,0.405641860465116,0.263644186046512,4,0.303145008237919,0.443310861540387,0,70,118,166,192
20,8,15,0.405290697674419,0.279423255813953,4,0.292496792227834,0.453732134869931,0,66,113,159,187
20,9,14,0.404939534883721,0.295202325581395,4,0.282554616721488,0.463462415354832,0,64,108,153,182
20,10,13,0.404588372093023,0.310981395348837,4,0.273250513013219,0.472568223101262,0,61,104,147,178
20,11,12,0.404237209302326,0.326760465116279,4,0.264524965378704,0.48110780539027,0,59,101,142,158
20,12,11,0.403886046511628,0.342539534883721,4,0.25632563662246,0.489132383968191,0,-250,-446,-610,-877
20,13,10,0.40353488372093,0.358318604651163,4,0.24860631745445,0.496687183278388,0,-212,-379,-519,-752
20,14,9,0.403183720930233,0.374097674418605,4,0.241326055137691,0.503812283242727,0,-177,-318,-436,-637
20,15,8,0.402832558139535,0.389876744186047,4,0.234448426705936,0.510543330554172,0,-145,-262,-360,-532
20,16,7,0.402481395348837,0.405655813953488,4,0.227940929520423,0.516912135131131,0,-116,-210,-289,-435
20,17,6,0.40213023255814,0.42143488372093,4,0.221774467643034,0.522947172797499,0,-89,-162,-224,-345
20,18,5,0.401779069767442,0.437213953488372,4,0.215922916899704,0.52867401094956,0,-63,-118,-164,-261
20,19,4,0.401427906976744,0.452993023255814,4,0.210362754919237,0.53411567063228,0,-40,-76,-107,-184
20,20,3,0.401076744186046,0.468772093023256,4,0.205072745098156,0.539292935838889,0,-18,-38,-55,-111
20,21,2,0.400725581395349,0.484551162790698,4,0.200033665538678,0.544224618795819,0,3,-2,-6,-44
20,22,1,0.400374418604651,0.50033023255814,4,0.195228075666316,0.548927788371092,0,22,32,40,20
20,23,0,0.400023255813953,0.516109302325581,4,0.190640114554748,0.553417967451201,0,40,64,83,79
21,0,22,0.4209,0.15943023255814,4,0.413522470620088,0.352430418704439,0,120,199,281,294
21,1,21,0.420548837209302,0.175209302325581,4,0.394750514077651,0.370037677198528,0,111,184,259,277
21,2,20,0.420197674418605,0.190988372093023,4,0.377581459984432,0.386141484643154,0,103,171,241,263
21,3,19,0.419846511627907,0.206767441860465,4,0.361818411385213,0.40092652160581,0,96,160,226,251
21,4,18,0.419495348837209,0.222546511627907,4,0.347295451329291,0.414548410790663,0,90,151,213,240
21,5,17,0.419144186046512,0.238325581395349,4,0.333871780432141,0.427139215744391,0,85,143,202,231
21,6,16,0.418793023255814,0.254104651162791,4,0.321427137131429,0.438811736451916,0,80,136,192,223
21,7,15,0.418441860465116,0.269883720930233,4,0.309858184730103,0.449662898128934,0,76,130,183,216
21,8,14,0.418090697674419,0.285662790697674,4,0.299075635214863,0.45977644895199,0,73,124,176,210
21,9,13,0.417739534883721,0.301441860465116,4,0.289001940323001,0.469225125734861,0,70,119,169,204
21,10,12,0.417388372093023,0.317220930232558,4,0.279569423491358,0.47807240607717,0,67,115,162,199
21,11,11,0.417037209302326,0.333,4,0.270718757501053,0.48637393626577,0,64,-70,-241,-517
21,12,10,0.416686046511628,0.348779069767442,4,0.262397715415454,0.494178702839255,0,-222,-396,-542,-782
21,13,9,0.41633488372093,0.364558139534884,4,0.254560139235683,0.501529999943123,0,-186,-333,-456,-663
21,14,8,0.415983720930233,0.380337209302326,4,0.247165083249447,0.508466232830385,0,-153,-275,-377,-554
21,15,7,0.415632558139535,0.396116279069767,4,0.240176098499051,0.515021588998682,0,-122,-221,-304,-454
21,16,6,0.415281395348837,0.411895348837209,4,0.233560631971743,0.521226601722953,0,-94,-172,-237,-361
21,17,5,0.41493023255814,0.427674418604651,4,0.227289519611715,0.527108625587587,0,-68,-126,-175,-275
21,18,4,0.414579069767442,0.443453488372093,4,0.221336556494403,0.532692239643764,0,-44,-83,-117,-195
21,19,3,0.414227906976744,0.459232558139535,4,0.215678130800835,0.537999590725203,0,-21,-44,-63,-121
21,20,2,0.413876744186047,0.475011627906977,4,0.21029291081041,0.543050687034988,0,0,-7,-13,-52
