6501 100 477
19927.4 17586.0
19953.3 17606.3
19980.5 17626.5
20014.1 17651.7
20047.8 17684.5
20081.4 17717.2
20118.4 17750.0
20156.4 17779.2
20194.4 17808.3
20227.2 17837.5
20250.9 17850.3
20274.7 17852.0
20298.5 17853.8
20323.5 17867.8
20348.6 17931.3
20373.7 17994.8
20402.2 18058.3
20433.1 18083.4
20464.0 18098.9
20496.2 18114.4
20533.8 18128.4
20571.4 18140.2
20609.0 18151.9
20629.0 18163.8
20644.1 18192.2
20659.3 18220.7
20677.1 18249.1
20699.1 18280.3
20721.2 18313.3
20743.3 18346.3
20784.3 18377.2
20825.5 18400.1
20866.7 18423.1
20895.1 18446.0
20914.9 18468.8
20934.8 18491.6
20955.7 18514.4
20980.8 18540.0
21005.9 18569.4
21031.0 18598.8
21057.0 18628.0
21083.2 18645.5
21109.4 18663.0
21133.5 18680.5
21154.5 18707.2
21175.5 18739.3
21196.6 18771.5
21223.3 18799.1
21250.0 18811.6
21276.7 18824.1
21318.7 18836.5
21370.0 18878.5
21421.4 18926.4
21465.4 18974.2
21484.8 19009.2
21504.2 19027.8
21523.6 19046.5
21550.3 19065.4
21578.4 19090.0
21606.6 19114.7
21638.7 19139.3
21676.0 19172.2
21713.3 19209.4
21749.9 19246.6
21773.7 19275.3
21797.4 19278.7
21821.1 19282.1
21857.7 19285.5
21901.2 19319.7
21944.7 19358.9
21982.8 19398.1
22005.9 19434.9
22029.0 19469.0
22052.0 19503.0
22081.8 19536.6
22112.5 19564.9
22143.2 19593.2
22178.0 19621.4
22217.2 19646.6
22256.5 19670.3
22294.5 19694.0
22319.8 19723.6
22345.0 19768.3
22370.2 19813.1
22405.9 19857.9
22446.2 19884.5
22486.5 19908.7
22526.7 19932.9
22566.4 19966.0
22606.2 20008.3
22646.0 20050.6
22680.5 20091.1
22714.6 20115.2
22748.6 20139.3
22783.5 20163.5
22819.4 20198.8
22855.2 20238.8
22891.5 20278.9
22931.1 20316.4
22970.7 20348.5
