wavelength_nm,S_single_white_W_nm,S_RGB_target_W_nm,S_best_Ra_single_white_W_nm,S_best_Ra_RGB_point_W_nm,S_best_Ra_blend_W_nm,S_best_Rmin8_single_white_W_nm,S_best_Rmin8_RGB_point_W_nm,S_best_Rmin8_blend_W_nm
525.6,3.77745438056468e-05,0.000100002569002756,3.41635466403546e-05,1.09442293439133e-05,4.5107775984268e-05,3.45439347271989e-05,9.95262470177887e-06,4.44965594289778e-05
525.8,3.78509317190238e-05,9.92372057563085e-05,3.42326323731922e-05,1.08589877093749e-05,4.5091620082567e-05,3.46137896831507e-05,9.87495576340977e-06,4.44887454465605e-05
526,3.79878534505488e-05,9.83380024559936e-05,3.43564652905425e-05,1.07600343504917e-05,4.51164996410342e-05,3.47390013966493e-05,9.78491264875343e-06,4.45239140454027e-05
526.2,3.81406292773029e-05,9.75946190640776e-05,3.44946367562175e-05,1.06794513277908e-05,4.51740880840083e-05,3.4878711308553e-05,9.71170946184818e-06,4.45904207704011e-05
526.4,3.82689033205209e-05,9.70489334015623e-05,3.46106486472088e-05,1.06217640131739e-05,4.52324126603828e-05,3.49960149138306e-05,9.65945568022761e-06,4.46554705940582e-05
526.6,3.83150243248241e-05,9.63937507156975e-05,3.465236078779e-05,1.05512982404043e-05,4.52036590281943e-05,3.5038191491009e-05,9.59550033654957e-06,4.46336918275586e-05
526.8,3.82833161343657e-05,9.55736229315714e-05,3.46236836911405e-05,1.04615288507859e-05,4.50852125419263e-05,3.50091950941988e-05,9.51386299584636e-06,4.45230580900452e-05
527,3.8211252065142e-05,9.46148752306755e-05,3.45585084714824e-05,1.03569204434752e-05,4.49154289149576e-05,3.49432941923575e-05,9.41876485441071e-06,4.43620590467682e-05
527.2,3.81478356842252e-05,9.35951541962664e-05,3.45011542781833e-05,1.02460081077011e-05,4.47471623858845e-05,3.48853013987371e-05,9.31797149152381e-06,4.42032728902609e-05
527.4,3.82198997534489e-05,9.28191998351513e-05,3.45663294978414e-05,1.01605302105868e-05,4.47268597084281e-05,3.49512023005784e-05,9.24018158488411e-06,4.41913838854625e-05
527.6,3.83842058312788e-05,9.22126700651978e-05,3.47149289986617e-05,1.0093041857154e-05,4.48079708558158e-05,3.51014563567767e-05,9.17869509464547e-06,4.42801514514222e-05
527.8,3.84360919611198e-05,9.14324504597846e-05,3.47618551568155e-05,1.00068213181062e-05,4.47686764749217e-05,3.51489050061025e-05,9.10020176787762e-06,4.42491067739801e-05
528,3.83914122382011e-05,9.04847431998197e-05,3.47214465206275e-05,9.90284744179938e-06,4.46242939624269e-05,3.51080464469609e-05,9.00562229464592e-06,4.41136687416068e-05
528.2,3.83870883940477e-05,8.94928830530583e-05,3.4717536007448e-05,9.79438770650793e-06,4.4511923713956e-05,3.51040923928504e-05,8.90699862807339e-06,4.40110910209238e-05
528.4,3.84159140217372e-05,8.8510879459432e-05,3.47436060953113e-05,9.68722947798026e-06,4.44308355732915e-05,3.51304527535869e-05,8.80958121358408e-06,4.3940033967171e-05
528.6,3.84101488961993e-05,8.76228912243207e-05,3.47383920777386e-05,9.59041876760941e-06,4.4328810845348e-05,3.51251806814396e-05,8.72157973218931e-06,4.38467604136289e-05
528.8,3.84087076148148e-05,8.67846170796919e-05,3.47370885733455e-05,9.49901536880364e-06,4.42361039421491e-05,3.51238626634028e-05,8.63849223621161e-06,4.37623548996144e-05
529,3.85614834415689e-05,8.60000994837194e-05,3.48752600390205e-05,9.41324839495582e-06,4.42885084339763e-05,3.52635725753064e-05,8.56050538001754e-06,4.3824077955324e-05
529.2,3.8769027960933e-05,8.52037767863324e-05,3.50629646716357e-05,9.32619354533194e-06,4.43891582169676e-05,3.54533671726095e-05,8.48134775027282e-06,4.39347149228823e-05
529.4,3.88425333115411e-05,8.424487088548e-05,3.51294433956869e-05,9.22198210653795e-06,4.43514255022248e-05,3.55205860924877e-05,8.38665275878101e-06,4.39072388512687e-05
529.6,3.88396507487722e-05,8.32377947790303e-05,3.51268363869006e-05,9.11250231749746e-06,4.4239338704398e-05,3.55179500564141e-05,8.28716710031287e-06,4.38051171567269e-05
529.8,3.87848820561622e-05,8.22624947709252e-05,3.50773032199604e-05,9.00537081844468e-06,4.40826740384051e-05,3.54678653710146e-05,8.18970207300242e-06,4.3657567444017e-05
530,3.8741643614628e-05,8.13294777891897e-05,3.50381980881656e-05,8.90256004872217e-06,4.39407581368878e-05,3.54283248299098e-05,8.0961350904077e-06,4.35244599203175e-05
530.2,3.88036187141603e-05,8.04615416240424e-05,3.50942487770715e-05,8.80748495030243e-06,4.3901733727374e-05,3.54849996054934e-05,8.00966527953799e-06,4.34946648850314e-05
530.4,3.89189212249182e-05,7.96109642434089e-05,3.51985291285244e-05,8.71480154679581e-06,4.39133306753202e-05,3.55904410484395e-05,7.9254205151172e-06,4.35158615635567e-05
530.6,3.90471952681362e-05,7.87198564907802e-05,3.53145410195157e-05,8.61713448829273e-06,4.39316755078085e-05,3.57077446537171e-05,7.83658788445734e-06,4.35443325381745e-05
530.8,3.91437611208959e-05,7.78012968099703e-05,3.54018758138575e-05,8.51652504556239e-06,4.39184008594199e-05,3.57960518621845e-05,7.74508576683795e-06,4.35411376290225e-05
531,3.90990813979773e-05,7.67875374125387e-05,3.53614671776695e-05,8.40614138276894e-06,4.37676085604385e-05,3.57551933030429e-05,7.64476058453594e-06,4.33999538875789e-05
531.2,3.90630493633654e-05,7.58204474974695e-05,3.53288795678405e-05,8.30067989708196e-06,4.36295594649225e-05,3.57222428521222e-05,7.54889275120812e-06,4.32711356033304e-05
531.4,3.91596152161251e-05,7.50368050188543e-05,3.54162143621823e-05,8.21438102751249e-06,4.36305953896948e-05,3.58105500605896e-05,7.47035833314922e-06,4.32809083937389e-05
531.6,3.92792415710364e-05,7.42637183447469e-05,3.55244052268146e-05,8.12904805675266e-06,4.36534532835673e-05,3.59199455576463e-05,7.39268303675764e-06,4.33126285944039e-05
531.8,3.93556294844134e-05,7.33696831691832e-05,3.55934909596522e-05,8.03064574129057e-06,4.36241367009428e-05,3.59898005135981e-05,7.30313955743076e-06,4.32929400710289e-05
532,3.94118394584078e-05,7.24183335897081e-05,3.56443276309855e-05,7.92654621577157e-06,4.3570873846757e-05,3.60412032170344e-05,7.20847359074264e-06,4.3249676807777e-05
532.2,3.9455077899942e-05,7.14364342255648e-05,3.56834327627803e-05,7.82011653192749e-06,4.35035492947078e-05,3.60807437581392e-05,7.11179167226626e-06,4.31925354304054e-05
532.4,3.94363412419439e-05,7.04950479109259e-05,3.56664872056692e-05,7.71796581015627e-06,4.33844530158255e-05,3.60636095236604e-05,7.01898527369846e-06,4.30825947973589e-05
532.6,3.93282451381084e-05,6.96274504148255e-05,3.55687243761821e-05,7.62337383336874e-06,4.31920982095509e-05,3.59647581708984e-05,6.93300019284322e-06,4.28977583637416e-05
532.8,3.93095084801103e-05,6.88598004769227e-05,3.5551778819071e-05,7.53921280527e-06,4.3090991624341e-05,3.59476239364197e-05,6.85644935350845e-06,4.28040732899281e-05
533,3.94694907137868e-05,6.82327771799544e-05,3.56964678067119e-05,7.46819058309309e-06,4.3164658389805e-05,3.60939239385075e-05,6.7916178289002e-06,4.28855417674076e-05
533.2,3.96251491033098e-05,6.75128714252165e-05,3.58372462811733e-05,7.38868408846885e-06,4.32259303696421e-05,3.62362698864848e-05,6.71924174880626e-06,4.2955511635291e-05
533.4,3.96972131725335e-05,6.66208512352351e-05,3.59024215008313e-05,7.29318888889836e-06,4.31956103897297e-05,3.63021707883261e-05,6.63261531864123e-06,4.29347861069673e-05
533.6,3.96813590773043e-05,6.58620999731628e-05,3.58880829525065e-05,7.21162950348863e-06,4.30997124559952e-05,3.6287672589921e-05,6.55859600877172e-06,4.28462685986927e-05
533.8,3.95674978479309e-05,6.52618403870027e-05,3.57851061054468e-05,7.14577360317977e-06,4.29308797086266e-05,3.61835491650117e-05,6.49869033364889e-06,4.26822394986606e-05
534,3.94622843068644e-05,6.44849973983833e-05,3.56899502847461e-05,7.06078829710836e-06,4.27507385818544e-05,3.60873338483233e-05,6.4214083969906e-06,4.25087422453139e-05
534.2,3.94118394584078e-05,6.35025564586339e-05,3.56443276309855e-05,6.95376684645792e-06,4.25980944774434e-05,3.60412032170344e-05,6.32413415286266e-06,4.2365337369897e-05
534.4,3.94911099345538e-05,6.27083913211929e-05,3.57160203726093e-05,6.86668212587934e-06,4.25827024984886e-05,3.61136942090599e-05,6.24492229659313e-06,4.2358616505653e-05
534.6,3.96698288262285e-05,6.2125608590016e-05,3.58776549173613e-05,6.80221539746004e-06,4.26798703148213e-05,3.62771284456264e-05,6.18622666784171e-06,4.24633551134681e-05
534.8,3.9772159804526e-05,6.14704359109992e-05,3.59702037292757e-05,6.73102649342058e-06,4.27012302226963e-05,3.63707077262411e-05,6.12154002989453e-06,4.24922477561356e-05
535,3.97865726183708e-05,6.07221042867488e-05,3.59832387732073e-05,6.65040598357274e-06,4.263364475678e-05,3.63838879066094e-05,6.04835403368328e-06,4.24322419402927e-05
535.2,3.97880138997552e-05,5.99558793483422e-05,3.59845422776005e-05,6.56585611735133e-06,4.25503983949518e-05,3.63852059246462e-05,5.97139416036536e-06,4.23566000850116e-05
535.4,3.98053092763689e-05,5.92262367945426e-05,3.60001843303184e-05,6.48412701562312e-06,4.24843113459415e-05,3.64010221410881e-05,5.89687913863501e-06,4.22979012797232e-05
535.6,3.98744907828236e-05,5.86310817535612e-05,3.60627525411901e-05,6.41938671491504e-06,4.24821392561051e-05,3.64642870068558e-05,5.83804464889001e-06,4.23023316557458e-05
535.8,3.99624089472764e-05,5.80887412996407e-05,3.61422663091729e-05,6.36178448898313e-06,4.25040507981561e-05,3.65446861071023e-05,5.78583965671448e-06,4.23305257638168e-05
536,3.99652915100454e-05,5.73651543857424e-05,3.61448733179593e-05,6.28266585149388e-06,4.24275391694531e-05,3.65473221431759e-05,5.71389673951199e-06,4.22612188826879e-05
536.2,3.99465548520472e-05,5.6594567400319e-05,3.61279277608482e-05,6.19726516978659e-06,4.23251929306347e-05,3.65301879086972e-05,5.63612514590689e-06,4.21663130546041e-05
536.4,4.00532096744982e-05,5.60551584953332e-05,3.62243870859421e-05,6.13744056781076e-06,4.23618276537528e-05,3.66277212434224e-05,5.58164039220334e-06,4.22093616356257e-05
536.6,4.01973378129455e-05,5.56131261167661e-05,3.63547375252582e-05,6.08858694844775e-06,4.24433244737059e-05,3.67595230471051e-05,5.53716455356597e-06,4.22966876006711e-05
536.8,4.01858075618697e-05,5.49739236116349e-05,3.63443094901129e-05,6.01843396713563e-06,4.23627434572485e-05,3.67489789028105e-05,5.47334755551589e-06,4.22223264583264e-05
537,4.00978893974169e-05,5.42548880613316e-05,3.62647957221301e-05,5.93983952639966e-06,4.22046352485297e-05,3.6668579802564e-05,5.40188399527571e-06,4.20704637978397e-05
537.2,4.00200602026554e-05,5.36016962974247e-05,3.61944064848994e-05,5.86899015710849e-06,4.20633966420078e-05,3.65974068285754e-05,5.33751861641176e-06,4.19349254449871e-05
537.4,3.99739391983522e-05,5.30024050551793e-05,3.61526943443182e-05,5.80397151174018e-06,4.19566658560584e-05,3.65552302513969e-05,5.27844873664202e-06,4.18336789880389e-05
537.6,4.00589748000361e-05,5.25361767107907e-05,3.62296011035147e-05,5.75233568983284e-06,4.19819367933475e-05,3.66329933155697e-05,5.23142912329484e-06,4.18644224388645e-05
537.8,4.01584232155647e-05,5.2057932169733e-05,3.63195429066428e-05,5.69939070380561e-06,4.20189336104484e-05,3.67239365601108e-05,5.18321956142532e-06,4.19071561215361e-05
538,4.01685121852561e-05,5.13817157430513e-05,3.63286674373949e-05,5.62638776465371e-06,4.19550552020487e-05,3.67331626863685e-05,5.11693299826611e-06,4.18500956846347e-05
538.2,4.0146892964489e-05,5.07301414699873e-05,3.63091148714975e-05,5.55614610928706e-06,4.18652609807846e-05,3.67133924158161e-05,5.05316409014065e-06,4.17665565059568e-05
538.4,4.01065370857237e-05,5.03531887308514e-05,3.6272616748489e-05,5.5145314418268e-06,4.17871481903158e-05,3.6676487910785e-05,5.01528318629907e-06,4.16917710970841e-05
538.6,4.01065370857237e-05,4.99753256624954e-05,3.6272616748489e-05,5.47265662608401e-06,4.1745273374573e-05,3.6676487910785e-05,4.97714937350188e-06,4.16536372842869e-05
538.8,4.02477826614021e-05,4.93982925783047e-05,3.64003601790188e-05,5.40966762499786e-06,4.18100278040167e-05,3.6805653678394e-05,4.9198839071349e-06,4.17255375855289e-05
539,4.03328182630859e-05,4.87840973184258e-05,3.64772669382153e-05,5.34263392479573e-06,4.1819900863011e-05,3.68834167425668e-05,4.85894248245296e-06,4.17423592250198e-05
539.2,4.02031029384834e-05,4.8219055027733e-05,3.63599515428308e-05,5.28064503771128e-06,4.16405965805421e-05,3.67647951192524e-05,4.80255475627237e-06,4.15673498755248e-05
539.4,4.01238324623374e-05,4.7720350599032e-05,3.62882588012069e-05,5.2260505657082e-06,4.15143093669151e-05,3.66923041272269e-05,4.75290514958304e-06,4.144520927681e-05
539.6,4.02535477869399e-05,4.73200952632536e-05,3.64055741965914e-05,5.18265529269062e-06,4.15882294892821e-05,3.68109257505413e-05,4.71348327306243e-06,4.15244090236038e-05
539.8,4.03919107998493e-05,4.6928057821752e-05,3.65307106183349e-05,5.13962079584246e-06,4.16703314141773e-05,3.69374554820767e-05,4.67433468899192e-06,4.16117901710687e-05
540,4.04654161504574e-05,4.65153285191119e-05,3.65971893423861e-05,5.09324203884911e-06,4.16904313812352e-05,3.70046744019549e-05,4.63203499863179e-06,4.16367094005867e-05
540.2,4.04899179339935e-05,4.6035082145592e-05,3.66193489170698e-05,5.03960389069668e-06,4.16589528077665e-05,3.7027080708581e-05,4.58314684580004e-06,4.1610227554381e-05
540.4,4.04711812759953e-05,4.54682839589565e-05,3.66024033599587e-05,4.97724283700937e-06,4.15796461969681e-05,3.70099464741022e-05,4.52640235991102e-06,4.15363488340132e-05
540.6,4.04524446179972e-05,4.48952054874392e-05,3.65854578028476e-05,4.91508075282599e-06,4.15005385556736e-05,3.69928122396235e-05,4.46992898566051e-06,4.1462741225284e-05
540.8,4.04495620552282e-05,4.43542380008913e-05,3.65828507940613e-05,4.85733853249393e-06,4.14401893265552e-05,3.69901762035498e-05,4.41756715327428e-06,4.14077433568241e-05
541,4.04192951461543e-05,4.38478077687968e-05,3.65554772018049e-05,4.80293531411098e-06,4.13584125159159e-05,3.69624978247764e-05,4.36819695130377e-06,4.13306947760802e-05
541.2,4.03630851721599e-05,4.33821545398718e-05,3.65046405304717e-05,4.75249831817424e-06,4.12571388486459e-05,3.69110951213402e-05,4.32238310852369e-06,4.12334782298639e-05
541.4,4.03212880120102e-05,4.29312787933078e-05,3.646683890307e-05,4.70328451628183e-06,4.11701234193518e-05,3.68728725982722e-05,4.27764154191469e-06,4.11505141401869e-05
541.6,4.03068751981654e-05,4.2487759389846e-05,3.64538038591384e-05,4.65430245459374e-06,4.11081063137321e-05,3.68596924179039e-05,4.23305238785431e-06,4.10927448057582e-05
541.8,4.03039926353965e-05,4.2000052970242e-05,3.64511968503521e-05,4.60087173349976e-06,4.10520685838518e-05,3.68570563818303e-05,4.18445703423134e-06,4.10415134160616e-05
542,4.0305433916781e-05,4.14822308960297e-05,3.64525003547452e-05,4.54468949080293e-06,4.09971898455482e-05,3.68583743998671e-05,4.13341484020012e-06,4.09917892400672e-05
542.2,4.0354437483853e-05,4.11312812621197e-05,3.64968195041127e-05,4.50596106751952e-06,4.10027805716322e-05,3.69031870131192e-05,4.098162789854e-06,4.10013498029732e-05
542.4,4.04279428344611e-05,4.08971188279183e-05,3.65632982281639e-05,4.47914583767237e-06,4.10424440658363e-05,3.69704059329974e-05,4.0736562315042e-06,4.10440621645016e-05
542.6,4.0461092306304e-05,4.04867429699244e-05,3.65932788292066e-05,4.4347447031903e-06,4.10280235323969e-05,3.70007203478444e-05,4.03332997912894e-06,4.10340503269734e-05
542.8,4.04437969296904e-05,3.99406893111377e-05,3.65776367764887e-05,4.37654084702278e-06,4.09541776235115e-05,3.69849041314025e-05,3.98055800200604e-06,4.09654621334085e-05
543,4.04019997695406e-05,3.95381731859435e-05,3.6539835149087e-05,4.33220371161685e-06,4.08720388607039e-05,3.69466816083345e-05,3.94020894846139e-06,4.08868905567959e-05
543.2,4.03630851721599e-05,3.92316169069724e-05,3.65046405304717e-05,4.29695973425705e-06,4.08016002647287e-05,3.69110951213402e-05,3.90798585088417e-06,4.08190809722244e-05
543.4,4.0384704392927e-05,3.88159714152424e-05,3.65241930963691e-05,4.2499375752109e-06,4.077413067158e-05,3.69308653918926e-05,3.86506806442446e-06,4.07959334563171e-05
543.6,4.04351492413835e-05,3.83297362149391e-05,3.65698157501297e-05,4.19595192783053e-06,4.07657676779602e-05,3.69769960231815e-05,3.81589522474834e-06,4.07928912479299e-05
543.8,4.03976759253872e-05,3.78529973540043e-05,3.65359246359075e-05,4.14492888600833e-06,4.06808535219159e-05,3.6942727554224e-05,3.76961224190411e-06,4.07123397961281e-05
544,4.03472310769307e-05,3.73750377849955e-05,3.64903019821469e-05,4.09459352145049e-06,4.05848955035974e-05,3.68965969229351e-05,3.7240381849099e-06,4.0620635107845e-05
544.2,4.04697399946109e-05,3.68725830869653e-05,3.66010998555656e-05,4.04059927685899e-06,4.06416991324246e-05,3.70086284560654e-05,3.67503724548384e-06,4.06836657015492e-05
544.4,4.0647017604901e-05,3.64083030664971e-05,3.67614308959244e-05,3.98983297343611e-06,4.07512638693605e-05,3.71707446745951e-05,3.62887513884903e-06,4.07996198134441e-05
544.6,4.07075514230489e-05,3.61391672428747e-05,3.68161780804371e-05,3.95919591775951e-06,4.07753739981966e-05,3.72261014321418e-05,3.60089360635357e-06,4.08269950384954e-05
544.8,4.07176403927402e-05,3.59102825865974e-05,3.68253026111893e-05,3.93259215893776e-06,4.0757894770127e-05,3.72353275583996e-05,3.57654210911339e-06,4.0811869667513e-05
545,4.08026759944241e-05,3.5536116052417e-05,3.69022093703857e-05,3.89069531979572e-06,4.07929046901815e-05,3.73130906225724e-05,3.53834486928236e-06,4.08514354918548e-05
545.2,4.0832942903498e-05,3.50830627289916e-05,3.69295829626421e-05,3.84088448102869e-06,4.07704674436708e-05,3.73407690013458e-05,3.49302386404719e-06,4.0833792865393e-05
545.4,4.05936901936755e-05,3.45803798838622e-05,3.67132012333774e-05,3.78702379624306e-06,4.05002250296205e-05,3.71219780072325e-05,3.44416051178983e-06,4.05661385190223e-05
545.6,4.0357320046622e-05,3.40840441751865e-05,3.6499426512899e-05,3.73413260197602e-06,4.0233559114875e-05,3.69058230491929e-05,3.39620677358474e-06,4.03020298227776e-05
545.8,4.04207364275388e-05,3.36849982146652e-05,3.65567807061981e-05,3.69102422013117e-06,4.02478049263293e-05,3.69638158428133e-05,3.35706151699776e-06,4.0320877359811e-05
546,4.05490104707569e-05,3.32745341202859e-05,3.66727925971894e-05,3.6463503380141e-06,4.03191429352035e-05,3.70811194480909e-05,3.31646046257899e-06,4.03975799106699e-05
546.2,4.05634232846016e-05,3.27258488933912e-05,3.6685827641121e-05,3.5863388028544e-06,4.02721664439754e-05,3.70942996284591e-05,3.26188997991443e-06,4.03561896083736e-05
546.4,4.05720709729084e-05,3.22270456776227e-05,3.669364866748e-05,3.53193525653802e-06,4.0225583924018e-05,3.71022077366801e-05,3.21243452466823e-06,4.03146422613483e-05
546.6,4.05936901936755e-05,3.18894477479442e-05,3.67132012333774e-05,3.49579480890713e-06,4.02089960422845e-05,3.71219780072325e-05,3.17965060310497e-06,4.03016286103375e-05
546.8,4.05245086872208e-05,3.15574487752924e-05,3.66506330225057e-05,3.45975203060655e-06,4.01103850531122e-05,3.70587131414648e-05,3.14690309773796e-06,4.02056162392028e-05
547,4.02694018821691e-05,3.11313206554565e-05,3.64199127449162e-05,3.41204316107452e-06,3.98319559059907e-05,3.68254239489464e-05,3.1034076717387e-06,3.99288316206851e-05
547.2,4.0146892964489e-05,3.07014094970522e-05,3.63091148714975e-05,3.36442393705066e-06,3.96735388085482e-05,3.67133924158161e-05,3.06004501097702e-06,3.97734374267932e-05
