SingleWhiteRatio,RGBWhiteRatio,x,y,Y_lm,CCT_K,Ra,Rmin_8,R1,R2,R3,R4,R5,R6,R7,R8,Worst_R
0.478,0.522,0.30857419621711,0.316729215081517,2.39,6861.23569362396,64.9444748137572,27.790043232458,57.0407769368824,88.0914453918728,77.3652089382306,49.5888877140102,64.5988293471953,83.2033879480052,71.8772190014028,27.790043232458,R8
0.479,0.521,0.308573610555886,0.316728357125387,2.39,6861.28203860291,65.0330806805298,27.967804366429,57.150523083292,88.1336308853352,77.4008052506216,49.7073482156039,64.6942388101195,83.2634253206475,71.9468695121901,27.967804366429,R8
0.48,0.52,0.308573024897836,0.316727499173906,2.39,6861.32838428026,65.121684908082,28.1455872651622,57.2602679818468,88.1758115619564,77.436383067896,49.8258103399827,64.7896501780911,83.3234488919753,72.0165199777457,28.1455872651622,R8
0.481,0.519,0.308572439242958,0.316726641227073,2.39,6861.37473054791,65.2102874528133,28.3233919325589,57.3700116266907,88.2179873861379,77.4719423248895,49.944274065213,64.8850634478615,83.3834584707875,72.0861703683673,28.3233919325589,R8
0.482,0.518,0.308571853591253,0.316725783284887,2.39,6861.42107739767,65.2988882702078,28.5012183716705,57.4797540115254,88.2601583219045,77.5074829552353,50.0627393684597,64.9804786159074,83.4434538634425,72.155820653517,28.5012183716705,R8
0.483,0.517,0.308571267942721,0.31672492534735,2.39,6861.46742495657,65.3874873146906,28.6790665844063,57.5894951294867,88.3023243329466,77.5430048910581,50.1812062257466,65.0758956783367,83.5034348739024,72.2254708016411,28.6790665844063,R8
0.484,0.516,0.308570682297362,0.316724067414461,2.39,6861.51377307646,65.4760845411883,28.8569365749447,57.69923497467,88.3444853820679,77.5785080663858,50.2996746147465,65.1713146318821,83.5634013024976,72.2951207823115,28.8569365749447,R8
0.485,0.515,0.308570096655176,0.316723209486219,2.39,6861.56012185956,65.5646799031103,29.0348283453639,57.8089735401726,88.3866414318694,77.6139924127745,50.4181445111992,65.2667354726331,83.623352947403,72.3647705634666,29.0348283453639,R8
0.486,0.514,0.308569511016162,0.316722351562625,2.39,6861.60647128342,65.6532733537742,29.21274189876,57.9187108194825,88.4287924442435,77.6494578624336,50.5366158914645,65.3621581969392,83.683289603494,72.4344201133762,29.21274189876,R8
0.487,0.513,0.308568925380321,0.316721493643679,2.39,6861.65282136148,65.7418648457828,29.3906772379079,58.0284468058928,88.4709383805801,77.6849043468757,50.6550887314243,65.457582801021,83.7432110627646,72.5040693997962,29.3906772379079,R8
0.488,0.512,0.308568339747652,0.316720635729381,2.39,6861.69917199153,65.8304543315938,29.5686343665295,58.1381814930543,88.5130792015534,77.7203317981825,50.7735630075107,65.5530092813366,83.8031171138305,72.5737183907532,29.5686343665295,R8
0.489,0.511,0.308567754118156,0.31671977781973,2.39,6861.74552327225,65.9190417623021,29.7466132866539,58.2479148738004,88.5552148675321,77.7557401463697,50.8920386945546,65.6484376338189,83.8630075427989,72.6433670528887,29.7466132866539,R8
0.49,0.51,0.308567168491833,0.316718919914728,2.39,6861.7918752205,66.0076270887062,29.9246140009676,58.3576469411961,88.5973453381903,77.7911293217317,51.010515767697,65.7438678545517,83.9228821323846,72.7130153529309,29.9246140009676,R8
0.491,0.509,0.308566582868682,0.316718062014372,2.39,6861.83822776709,66.09621026132,30.1026365128597,58.4673776885574,88.6394705724996,77.8264992548747,51.1289942024213,65.8392999397841,83.9827406618472,72.7826632577161,30.1026365128597,R8
0.492,0.508,0.308565997248704,0.316717204118665,2.39,6861.88458093048,66.1847912296955,30.2806808249609,58.5771071087995,88.68159052894,77.8618498752741,51.2474739733706,65.9347338855129,84.0425829074364,72.8523107332696,30.2806808249609,R8
0.493,0.507,0.308565411631899,0.316716346227605,2.39,6861.93093474401,66.273369942691,30.4587469397637,58.6868351947079,88.7237051653983,77.8971811118719,51.3659550548335,66.0301696876475,84.1024086421164,72.9219577451886,30.4587469397637,R8
0.494,0.506,0.308564826018266,0.316715488341192,2.39,6861.97728916814,66.3619463487971,30.6368348603412,58.796561939264,88.7658144390353,77.9324928938068,51.4844374213421,66.125607342236,84.1622176352612,72.9916042590903,30.6368348603412,R8
0.495,0.505,0.308564240407805,0.316714630459427,2.39,6862.02364419357,66.4505203957302,30.8149445894955,58.9062873352633,88.8079183064176,77.9677851495499,51.6029210469634,66.2210468451979,84.2220096528781,73.061250240076,30.8149445894955,R8
0.496,0.504,0.308563654800517,0.316713772582309,2.39,6862.06999990835,66.5390920301679,30.993076129197,59.0160113750577,88.8500167235888,78.0030578063523,51.7214059048487,66.3164881921788,84.2817844577531,73.1308956523665,30.993076129197,R8
0.497,0.503,0.308563069196402,0.316712914709839,2.39,6862.11635618635,66.6276611989249,31.1712294831754,59.1257340517229,88.8921096456456,78.038310792824,51.8398919693362,66.4119313792892,84.3415418084726,73.2005404609331,31.1712294831754,R8
0.498,0.502,0.308562483595458,0.316712056842016,2.39,6862.16271318911,66.7162278470252,31.3494046527402,59.235455357179,88.9341970273926,78.073544034762,51.9583792125483,66.5073764018998,84.4012814608181,73.2701846288617,31.3494046527402,R8
0.499,0.501,0.308561897997687,0.316711198978841,2.39,6862.20907070554,66.8047919202173,31.5276016422881,59.3451752846599,88.9762788224528,78.1087574606412,52.0768676088652,66.6028232562311,84.4610031657861,73.339828120814,31.5276016422881,R8
0.5,0.5,0.308561312403089,0.316710341120313,2.39,6862.25542893792,66.8933533619511,31.7058204527431,59.4548938257718,89.0183549842992,78.1439509950681,52.1953571295905,66.6982719374537,84.5207066717905,73.4094708988917,31.7058204527431,R8
0.501,0.499,0.308560726811663,0.316709483266432,2.39,6862.3017877783,66.9819121161384,31.8840610875942,59.5646109732013,89.0604254652761,78.1791245648015,52.3138477478548,66.7937224414405,84.5803917225027,73.4791129264359,31.8840610875942,R8
0.502,0.498,0.308560141223409,0.316708625417198,2.39,6862.34814720744,67.0704681256126,32.0623235495637,59.6743267192139,89.1024902171235,78.2142780954326,52.4323394359092,66.8891747637981,84.6400580579345,73.5487541659255,32.0623235495637,R8
0.503,0.497,0.308559555638327,0.316707767572611,2.39,6862.39450732326,67.1590213320066,32.2406078403751,59.7840410555597,89.1445491909913,78.2494115111414,52.5508321649271,66.9846288997988,84.6997054144427,73.6183945788171,32.2406078403751,R8
0.504,0.496,0.308558970056418,0.316706909732672,2.39,6862.44086804283,67.2475716768813,32.4189139632358,59.8937539745735,89.1866023370392,78.2845247371725,52.6693259070194,67.080084845096,84.7593335237968,73.6880341271175,32.4189139632358,R8
0.505,0.495,0.308558384477681,0.31670605189738,2.39,6862.48722936504,67.336119100707,32.5972419206455,60.0034654681992,89.2286496047632,78.319617697653,52.7878206334558,67.1755425950974,84.8189421138584,73.7576727719836,32.5972419206455,R8
0.506,0.494,0.308557798902116,0.316705194066735,2.39,6862.53359137181,67.4246635428443,32.7755917143847,60.1131755279826,89.2706909429863,78.3546903155731,52.9063163146436,67.2710021449517,84.8785309085105,73.8273104737222,32.7755917143847,R8
0.507,0.493,0.308557213329723,0.316704336240736,2.39,6862.5799539726,67.5132049425109,32.9539633476478,60.2228841460248,89.3127262995045,78.389742514912,53.0248129218692,67.3664634901727,84.9380996268362,73.8969471931198,32.9539633476478,R8
0.508,0.492,0.308556627760502,0.316703478419385,2.39,6862.62631716032,67.6017432377852,33.1323568229115,60.3325913140246,89.3547556214073,78.4247742185061,53.1433104255428,67.4619266260148,84.9976479837771,73.9665828900976,33.1323568229115,R8
0.509,0.491,0.308556042194454,0.316702620602681,2.39,6862.67268104467,67.6902783654648,33.3107721416405,60.4422970231499,89.3967788551118,78.4597853477672,53.2618087949867,67.5573915473936,85.0571756901461,74.036217523523,33.3107721416405,R8
0.51,0.49,0.308555456631578,0.316701762790624,2.39,6862.71904554867,67.7788102622166,33.4892093068422,60.5520012651774,89.4387959459377,78.494775825206,53.3803080004744,67.6528582496202,85.1166824516675,74.1058510528078,33.4892093068422,R8
0.511,0.489,0.308554871071873,0.316700904983213,2.39,6862.76541062002,67.8673388637498,33.6676683212859,60.6617040316931,89.4808068383768,78.5297455726706,53.4988080117995,67.7483267278882,85.1761679694968,74.1754834367876,33.6676683212859,R8
0.512,0.488,0.308554285515341,0.31670004718045,2.39,6862.81177635848,67.9558641043117,33.8461491864411,60.7714053136206,89.5228114762395,78.5646945102799,53.6173087974089,67.8437969769627,85.235631940501,74.2451146330395,33.8461491864411,R8
0.513,0.487,0.308553699961981,0.316699189382333,2.39,6862.85814275559,68.0443859176732,34.0246519046584,60.8811051021912,89.5648098022978,78.5996225585912,53.7358103261639,67.9392689918112,85.2950740564163,74.3147445992556,34.0246519046584,R8
