Index,Target_x,Target_y,Target_Y_lm,Target_u1976,Target_v1976,Exact_Ra,S14_Ra,BoundaryMix_Ra,RaDiff_ExactMinusS14,RaDiff_ExactMinusBoundaryMix,RaDiff_S14MinusBoundaryMix,AbsRaDiff_S14MinusBoundaryMix,BetterApproxMethod,Exact_SingleWhiteRatio,S14_LocalFitPredictedWhiteRatio,S14_SingleWhiteRatio,BoundaryMix_SingleWhiteRatio,S14_LocalFitFallbackUsed,S14_LocalFitConditionValue
154,0.181830504304628,0.344145660415529,4,0.107495222306124,0.45776990186792,56.80386097264,56.6253889987382,48.7335671514059,0.178471973901843,8.07029382123418,7.89182184733234,7.89182184733234,S14,0,0.00644013384825345,0.00644013384825343,0.198288067534726,0,6.66942158994954e-05
155,0.145684694838955,0.378581091586804,4,0.0803599869368688,0.469858801009989,27.8329147271025,27.8329147271025,27.4372733738811,0,0.395641353221421,0.395641353221421,0.395641353221421,S14,0,-1.48911355394335e-16,0,0.00753291322158367,0,5.25648980022836e-05
156,0.172877256272361,0.203777106119076,4,0.135601417749432,0.359636926530989,59.7176131869201,59.5389833718559,47.9773351188559,0.178629815064255,11.7402780680642,11.5616482529999,11.5616482529999,S14,0,0.00384551024959234,0.00384551024959237,0.22420783984471,0,1.85876844041372e-05
157,0.337245474282274,0.388255476610276,4,0.19313729774598,0.500288049620648,90.3424417858646,90.3424417858646,90.3424417858646,0,0,0,0,Tie,0.723357304405096,0.724703774460153,0.723357304405096,0.723357304405096,0,1.65862940135014e-05
158,0.204105410056973,0.115810750262785,4,0.205052847354985,0.261783747919338,45.0843749194433,45.0036978027383,44.4871751789099,0.0806771167049689,0.597199740533384,0.516522623828415,0.516522623828415,S14,0.706746445558076,0.673086558486499,0.673086558486499,0.806786211197888,0,1.65222352868819e-05
159,0.383560419691577,0.412263136317924,4,0.213681589978583,0.516761728673195,57.3448777030176,57.3448777030176,57.3448777030176,0,0,0,0,Tie,0.45507746605855,0.456662274071426,0.45507746605855,0.45507746605855,0,4.47884485187535e-05
160,0.461028169085636,0.255950219082073,4,0.358125589578705,0.44734842864388,31.4558884057249,31.3762204841733,31.4558884057249,0.0796679215516356,0,-0.0796679215516356,0.0796679215516356,BoundaryMix,0.453556621766859,0.452759663222173,0.452759663222173,0.453556621766859,0,1.52945266597528e-05
161,0.342072285067885,0.376106151573397,4,0.200360703456154,0.495664270050627,91.3854698224554,90.5937625692964,91.3854698224554,0.791707253159061,0,-0.791707253159061,0.791707253159061,BoundaryMix,0.783890216800153,0.773160544836934,0.773160544836934,0.783890216800153,0,4.79261687746388e-05
162,0.413102022723344,0.300083867256742,4,0.286141063782788,0.467679175178974,54.3846534902411,54.3337397246072,54.3846534902411,0.0509137656339078,0,-0.0509137656339078,0.0509137656339078,BoundaryMix,0.724417063312206,0.723865340427026,0.723865340427026,0.724417063312206,0,1.97501048695556e-05
163,0.376743801495098,0.46436341389605,4,0.192735594486626,0.534510604102354,50.2657646380182,50.2657646380182,50.2657646380182,0,0,0,0,Tie,0.239809928136306,0.241547223277946,0.239809928136306,0.239809928136306,0,6.19467683716955e-05
164,0.473307265939129,0.250473491682931,4,0.374224916555395,0.445588338922702,30.2294767689593,30.1333321100446,30.2294767689593,0.0961446589147066,0,-0.0961446589147066,0.0961446589147066,BoundaryMix,0.394811250722948,0.393890031943054,0.393890031943054,0.394811250722948,0,1.79935939325958e-05
