Index,NeighborRank,Target_x,Target_y,Target_u1976,Target_v1976,GridI,GridJ,GridK,Neighbor_x,Neighbor_y,Neighbor_u1976,Neighbor_v1976,Delta_u1976,Delta_v1976,Delta_uv1976
71,4,0.197762582447135,0.0628842068007296,0.235495754112689,0.168485706031465,2,2,20,0.18157484547062,0.0602531171059874,0.2161677542927,0.161397671606989,-0.019327999819989,-0.007088034424476,0.0205866900944288
71,5,0.197762582447135,0.0628842068007296,0.235495754112689,0.168485706031465,4,0,20,0.210098229028883,0.0569765752938669,0.25751099621895,0.157127516728682,0.022015242106261,-0.011358189302783,0.0247725523359048
71,6,0.197762582447135,0.0628842068007296,0.235495754112689,0.168485706031465,2,3,19,0.182448118011108,0.0701431294142816,0.209902208228753,0.181570494189927,-0.025593545883936,0.013084788158462,0.0287444128843322
72,1,0.199632769772288,0.0732189222414256,0.229505060860048,0.189394029620787,3,2,19,0.19740015597635,0.068275223271199,0.230573829191878,0.179435416750774,0.00106876833183001,-0.00995861287001298,0.0100157993211681
72,2,0.199632769772288,0.0732189222414256,0.229505060860048,0.189394029620787,3,3,18,0.198852552158665,0.0786469353098463,0.224308283127931,0.199608239333713,-0.00519677773211699,0.010214209712926,0.0114602172255441
72,3,0.199632769772288,0.0732189222414256,0.229505060860048,0.189394029620787,4,2,18,0.213846080875757,0.0766119289225899,0.244979904091056,0.19747316189456,0.015474843231008,0.00807913227377299,0.017456894091487
72,4,0.199632769772288,0.0732189222414256,0.229505060860048,0.189394029620787,2,3,19,0.182448118011108,0.0701431294142816,0.209902208228753,0.181570494189927,-0.019602852631295,-0.00782353543086001,0.021106386188123
72,5,0.199632769772288,0.0732189222414256,0.229505060860048,0.189394029620787,4,1,19,0.211908870717047,0.0664626999579637,0.251245450155003,0.177300339311621,0.021740389294955,-0.012093690309166,0.0248777384822296
72,6,0.199632769772288,0.0732189222414256,0.229505060860048,0.189394029620787,2,4,18,0.183384367023484,0.080746364746592,0.203636662164806,0.201743316772866,-0.025868398695242,0.012349287152079,0.0286649427737175
73,1,0.201641859414488,0.0843212163633705,0.223514367607407,0.210302353210108,3,3,18,0.198852552158665,0.0786469353098463,0.224308283127931,0.199608239333713,0.000793915520523991,-0.010694113876395,0.0107235429525429
73,2,0.201641859414488,0.0843212163633705,0.223514367607407,0.210302353210108,3,4,17,0.200411851134669,0.0897820513051973,0.218042737063984,0.219781061916652,-0.00547163054342301,0.00947870870654399,0.0109446178346817
73,3,0.201641859414488,0.0843212163633705,0.223514367607407,0.210302353210108,4,3,17,0.21592361133728,0.0874963093498685,0.238714358027108,0.217645984477499,0.015199990419701,0.00734363126739099,0.0168810138602634
73,4,0.201641859414488,0.0843212163633705,0.223514367607407,0.210302353210108,2,4,18,0.183384367023484,0.080746364746592,0.203636662164806,0.201743316772866,-0.019877705442601,-0.00855903643724201,0.0216420950556282
73,5,0.201641859414488,0.0843212163633705,0.223514367607407,0.210302353210108,4,2,18,0.213846080875757,0.0766119289225899,0.244979904091056,0.19747316189456,0.021465536483649,-0.012829191315548,0.0250071471052137
73,6,0.201641859414488,0.0843212163633705,0.223514367607407,0.210302353210108,2,5,17,0.184390659702975,0.0921428607137656,0.197371116100859,0.221916139355805,-0.026143251506548,0.011613786145697,0.0286068108668654
74,1,0.203805923012133,0.0962799015583932,0.217523674354766,0.23121067679943,3,5,16,0.202090306648133,0.101768076514643,0.211777191000037,0.239953884499591,-0.00574648335472899,0.00874320770016102,0.0104625881995963
74,2,0.203805923012133,0.0962799015583932,0.217523674354766,0.23121067679943,3,4,17,0.200411851134669,0.0897820513051973,0.218042737063984,0.219781061916652,0.000519062709218004,-0.011429614882778,0.0114413951275498
74,3,0.203805923012133,0.0962799015583932,0.217523674354766,0.23121067679943,4,4,16,0.218157281003605,0.0991987179775271,0.232448811963161,0.237818807060437,0.014925137608395,0.00660813026100701,0.0163225953259879
74,4,0.203805923012133,0.0962799015583932,0.217523674354766,0.23121067679943,2,5,17,0.184390659702975,0.0921428607137656,0.197371116100859,0.221916139355805,-0.020152558253907,-0.00929453744362499,0.0221926571295116
74,5,0.203805923012133,0.0962799015583932,0.217523674354766,0.23121067679943,4,3,17,0.21592361133728,0.0874963093498685,0.238714358027108,0.217645984477499,0.021190683672342,-0.013564692321931,0.0251604044540209
74,6,0.203805923012133,0.0962799015583932,0.217523674354766,0.23121067679943,4,5,15,0.220565379393502,0.111814975340484,0.226183265899214,0.257991629643376,0.00865959154444801,0.026780952843946,0.0281461891016588
75,1,0.206143611083242,0.109198041190231,0.211532981102125,0.252119000388752,3,6,15,0.203902119623618,0.11470642121593,0.205511644936089,0.26012670708253,-0.00602133616603601,0.00800770669377798,0.0100189747837785
75,2,0.206143611083242,0.109198041190231,0.211532981102125,0.252119000388752,3,5,16,0.202090306648133,0.101768076514643,0.211777191000037,0.239953884499591,0.00024420989791199,-0.012165115889161,0.0121675668508932
75,3,0.206143611083242,0.109198041190231,0.211532981102125,0.252119000388752,4,5,15,0.220565379393502,0.111814975340484,0.226183265899214,0.257991629643376,0.014650284797089,0.00587262925462401,0.0157834919773187
75,4,0.206143611083242,0.109198041190231,0.211532981102125,0.252119000388752,2,6,16,0.18547516177419,0.104425096024527,0.191105570036912,0.242088961938744,-0.020427411065213,-0.010030038450008,0.0227569944003119
75,5,0.206143611083242,0.109198041190231,0.211532981102125,0.252119000388752,4,4,16,0.218157281003605,0.0991987179775271,0.232448811963161,0.237818807060437,0.020915830861036,-0.014300193328315,0.025337077768256
75,6,0.206143611083242,0.109198041190231,0.211532981102125,0.252119000388752,4,6,14,0.22316916857067,0.125456475420318,0.219917719835267,0.278164452226315,0.00838473873314199,0.026045451837563,0.027361823861831
76,1,0.208676691906575,0.123195927468969,0.205542287849483,0.273027323978074,3,7,14,0.205863840937961,0.128715276940149,0.199246098872142,0.280299529665469,-0.00629618897734099,0.00727220568739501,0.00961909409446495
76,2,0.208676691906575,0.123195927468969,0.205542287849483,0.273027323978074,3,6,15,0.203902119623618,0.11470642121593,0.205511644936089,0.26012670708253,-3.06429133939967e-05,-0.012900616895544,0.0129006532886415
76,3,0.208676691906575,0.123195927468969,0.205542287849483,0.273027323978074,4,6,14,0.22316916857067,0.125456475420318,0.219917719835267,0.278164452226315,0.014375431985784,0.00513712824824097,0.0152657502736281
76,4,0.208676691906575,0.123195927468969,0.205542287849483,0.273027323978074,2,7,15,0.186647359566145,0.117700505536103,0.184840023972965,0.262261784521683,-0.020702263876518,-0.010765539456391,0.0233341074266854
76,5,0.208676691906575,0.123195927468969,0.205542287849483,0.273027323978074,4,5,15,0.220565379393502,0.111814975340484,0.226183265899214,0.257991629643376,0.020640978049731,-0.015035694334698,0.0255366810485612
76,6,0.208676691906575,0.123195927468969,0.205542287849483,0.273027323978074,4,7,13,0.225993512619877,0.140253483530873,0.21365217377132,0.298337274809254,0.00810988592183701,0.02530995083118,0.0265775066690229
77,1,0.21143073142131,0.138414838598571,0.199551594596842,0.293935647567396,3,8,13,0.207994878481414,0.14393323744802,0.192980552808195,0.300472352248408,-0.00657104178864698,0.00653670468101203,0.00926860821671245
77,2,0.21143073142131,0.138414838598571,0.199551594596842,0.293935647567396,3,7,14,0.205863840937961,0.128715276940149,0.199246098872142,0.280299529665469,-0.000305495724699983,-0.013636117901927,0.0136395395476923
77,3,0.21143073142131,0.138414838598571,0.199551594596842,0.293935647567396,4,7,13,0.225993512619877,0.140253483530873,0.21365217377132,0.298337274809254,0.014100579174478,0.004401627241858,0.01477161654769
77,4,0.21143073142131,0.138414838598571,0.199551594596842,0.293935647567396,2,8,14,0.187918338229923,0.13209463113328,0.178574477909018,0.282434607104622,-0.020977116687824,-0.011501040462774,0.0239230716309789
77,5,0.21143073142131,0.138414838598571,0.199551594596842,0.293935647567396,4,6,14,0.22316916857067,0.125456475420318,0.219917719835267,0.278164452226315,0.020366125238425,-0.015771195341081,0.0257586812495079
77,6,0.21143073142131,0.138414838598571,0.199551594596842,0.293935647567396,4,8,12,0.229067674157441,0.156359309312713,0.207386627707373,0.318510097392193,0.00783503311053102,0.024574449824797,0.0257932419062549
78,1,0.214435959161951,0.1550218239611,0.193560901344201,0.314843971156718,3,9,12,0.210318141433681,0.160523899572021,0.186715006744248,0.320645174831347,-0.006845894599953,0.005801203674629,0.00897330691262672
78,2,0.214435959161951,0.1550218239611,0.193560901344201,0.314843971156718,4,8,12,0.229067674157441,0.156359309312713,0.207386627707373,0.318510097392193,0.013825726363172,0.00366612623547496,0.0143035377107815
78,3,0.214435959161951,0.1550218239611,0.193560901344201,0.314843971156718,3,8,13,0.207994878481414,0.14393323744802,0.192980552808195,0.300472352248408,-0.000580348536005998,-0.01437161890831,0.0143833318278116
78,4,0.214435959161951,0.1550218239611,0.193560901344201,0.314843971156718,2,9,13,0.189301133386353,0.147755104219161,0.17230893184507,0.302607429687561,-0.021251969499131,-0.012236541469157,0.0245230331467866
78,5,0.214435959161951,0.1550218239611,0.193560901344201,0.314843971156718,4,9,11,0.232426331979355,0.173955638288781,0.201121081643426,0.338682919975132,0.00756018029922498,0.023838948818414,0.025009034506029
78,6,0.214435959161951,0.1550218239611,0.193560901344201,0.314843971156718,4,7,13,0.225993512619877,0.140253483530873,0.21365217377132,0.298337274809254,0.020091272427119,-0.016506696347464,0.0260025047264315
79,1,0.217728382453279,0.173215861193924,0.18757020809156,0.33575229474604,3,10,11,0.212860867120989,0.178681767888643,0.180449460680301,0.340817997414285,-0.00712074741125901,0.00506570266824496,0.008738786369858
79,2,0.217728382453279,0.173215861193924,0.18757020809156,0.33575229474604,4,9,11,0.232426331979355,0.173955638288781,0.201121081643426,0.338682919975132,0.013550873551866,0.00293062522909199,0.0138641529943972
79,3,0.217728382453279,0.173215861193924,0.18757020809156,0.33575229474604,3,9,12,0.210318141433681,0.160523899572021,0.186715006744248,0.320645174831347,-0.000855201347311985,-0.015107119914693,0.0151313066673489
79,4,0.217728382453279,0.173215861193924,0.18757020809156,0.33575229474604,4,10,10,0.236110894949844,0.193259415452011,0.194855535579479,0.358855742558071,0.00728532748791899,0.023103447812031,0.0242248900391615
79,5,0.217728382453279,0.173215861193924,0.18757020809156,0.33575229474604,2,10,12,0.190811179854499,0.164856727668499,0.166043385781123,0.3227802522705,-0.021526822310437,-0.01297204247554,0.0251332044270591
79,6,0.217728382453279,0.173215861193924,0.18757020809156,0.33575229474604,4,8,12,0.229067674157441,0.156359309312713,0.207386627707373,0.318510097392193,0.019816419615813,-0.017242197353847,0.0262675437751417
80,1,0.221351236069881,0.193235867054999,0.181579514838919,0.356660618335362,3,11,10,0.215655693811798,0.198639915664003,0.174183914616354,0.360990819997224,-0.007395600222565,0.00433020166186199,0.00857003786948434
80,2,0.221351236069881,0.193235867054999,0.181579514838919,0.356660618335362,4,10,10,0.236110894949844,0.193259415452011,0.194855535579479,0.358855742558071,0.01327602074056,0.00219512422270901,0.0134562735204403
80,3,0.221351236069881,0.193235867054999,0.181579514838919,0.356660618335362,3,10,11,0.212860867120989,0.178681767888643,0.180449460680301,0.340817997414285,-0.001130054158618,-0.015842620921077,0.0158828731673573
80,4,0.221351236069881,0.193235867054999,0.181579514838919,0.356660618335362,4,11,9,0.240171217869792,0.214531834863811,0.188589989515532,0.37902856514101,0.007010474676613,0.022367946805648,0.0234408148214121
80,5,0.221351236069881,0.193235867054999,0.181579514838919,0.356660618335362,2,11,11,0.192466890237511,0.183608028445478,0.159777839717176,0.342953074853439,-0.021801675121743,-0.013707543481923,0.0257528597717387
80,6,0.221351236069881,0.193235867054999,0.181579514838919,0.356660618335362,4,9,11,0.232426331979355,0.173955638288781,0.201121081643426,0.338682919975132,0.019541566804507,-0.01797769836023,0.0265531631167819
81,1,0.22535689142199,0.215371247645366,0.175588821586278,0.377568941924684,3,12,9,0.218742069245929,0.220680043306688,0.167918368552407,0.381163642580163,-0.00767045303387101,0.00359470065547901,0.00847099300833865
81,2,0.22535689142199,0.215371247645366,0.175588821586278,0.377568941924684,4,11,9,0.240171217869792,0.214531834863811,0.188589989515532,0.37902856514101,0.013001167929254,0.00145962321632603,0.0130828463056898
81,3,0.22535689142199,0.215371247645366,0.175588821586278,0.377568941924684,3,11,10,0.215655693811798,0.198639915664003,0.174183914616354,0.360990819997224,-0.00140490696992401,-0.01657812192746,0.0166375445975622
81,4,0.22535689142199,0.215371247645366,0.175588821586278,0.377568941924684,4,12,8,0.244667870516237,0.238090227368606,0.182324443451585,0.399201387723949,0.00673562186530699,0.021632445799265,0.0226568160422099
81,5,0.22535689142199,0.215371247645366,0.175588821586278,0.377568941924684,2,12,10,0.194290409430185,0.204259802575342,0.153512293653229,0.363125897436378,-0.022076527933049,-0.014443044488306,0.0263813308926953
81,6,0.22535689142199,0.215371247645366,0.175588821586278,0.377568941924684,4,10,10,0.236110894949844,0.193259415452011,0.194855535579479,0.358855742558071,0.019266713993201,-0.018713199366613,0.0268587061979986
82,1,0.229809404689059,0.239975979477404,0.169598128333637,0.398477265514006,3,13,8,0.222168124222338,0.245145857852732,0.16165282248846,0.401336465163102,-0.007945305845177,0.00285919964909603,0.00844410490264034
82,2,0.229809404689059,0.239975979477404,0.169598128333637,0.398477265514006,4,12,8,0.244667870516237,0.238090227368606,0.182324443451585,0.399201387723949,0.012726315117948,0.000724122209943001,0.0127468996017167
82,3,0.229809404689059,0.239975979477404,0.169598128333637,0.398477265514006,3,12,9,0.218742069245929,0.220680043306688,0.167918368552407,0.381163642580163,-0.00167975978123,-0.017313622933843,0.0173949168442373
82,4,0.229809404689059,0.239975979477404,0.169598128333637,0.398477265514006,4,13,7,0.249675179723505,0.264323998347328,0.176058897387637,0.419374210306888,0.006460769054,0.020896944792882,0.0218729019210045
82,5,0.229809404689059,0.239975979477404,0.169598128333637,0.398477265514006,2,13,9,0.196308610784251,0.227116396945276,0.147246747589282,0.383298720019317,-0.022351380744355,-0.015178545494689,0.0270180026003675
82,6,0.229809404689059,0.239975979477404,0.169598128333637,0.398477265514006,3,14,7,0.225993200819148,0.272461127247524,0.155387276424513,0.421509287746041,-0.014210851909124,0.023032022232035,0.0270633028302166
83,1,0.234787968114751,0.267487681442217,0.163607435080996,0.419385589103328,3,14,7,0.225993200819148,0.272461127247524,0.155387276424513,0.421509287746041,-0.00822015865648301,0.002123698642713,0.00849005914365817
83,2,0.234787968114751,0.267487681442217,0.163607435080996,0.419385589103328,4,13,7,0.249675179723505,0.264323998347328,0.176058897387637,0.419374210306888,0.012451462306641,-1.13787964400314e-05,0.0124514675059091
83,3,0.234787968114751,0.267487681442217,0.163607435080996,0.419385589103328,3,13,8,0.222168124222338,0.245145857852732,0.16165282248846,0.401336465163102,-0.00195461259253601,-0.018049123940226,0.0181546518941163
83,4,0.234787968114751,0.267487681442217,0.163607435080996,0.419385589103328,4,14,6,0.255285370266433,0.293716322199937,0.16979335132369,0.439547032889827,0.00618591624269399,0.020161443786499,0.0210890818984086
83,5,0.234787968114751,0.267487681442217,0.163607435080996,0.419385589103328,3,15,6,0.230291318596614,0.303154432861305,0.149121730360566,0.44168211032898,-0.01448570472043,0.022296521225652,0.0265889168642395
83,6,0.234787968114751,0.267487681442217,0.163607435080996,0.419385589103328,4,12,8,0.244667870516237,0.238090227368606,0.182324443451585,0.399201387723949,0.018717008370589,-0.020184201379379,0.0275268666518372
84,1,0.24039166138028,0.298453871051827,0.157616741828355,0.440293912692649,3,15,6,0.230291318596614,0.303154432861305,0.149121730360566,0.44168211032898,-0.008495011467789,0.00138819763633102,0.00860768915071761
84,2,0.24039166138028,0.298453871051827,0.157616741828355,0.440293912692649,4,14,6,0.255285370266433,0.293716322199937,0.16979335132369,0.439547032889827,0.012176609495335,-0.000746879802822009,0.0121994937698966
84,3,0.24039166138028,0.298453871051827,0.157616741828355,0.440293912692649,3,14,7,0.225993200819148,0.272461127247524,0.155387276424513,0.421509287746041,-0.002229465403842,-0.018784624946608,0.0189164650601442
84,4,0.24039166138028,0.298453871051827,0.157616741828355,0.440293912692649,4,15,5,0.261614297242282,0.326874174841529,0.163527805259743,0.459719855472766,0.005911063431388,0.019425942780117,0.0203053668715015
84,5,0.24039166138028,0.298453871051827,0.157616741828355,0.440293912692649,3,16,5,0.235156011538121,0.337893710587413,0.142856184296618,0.461854932911919,-0.014760557531737,0.02156102021927,0.0261295168639507
84,6,0.24039166138028,0.298453871051827,0.157616741828355,0.440293912692649,4,13,7,0.249675179723505,0.264323998347328,0.176058897387637,0.419374210306888,0.018442155559282,-0.020919702385761,0.0278881166374062
85,1,0.24674611268168,0.333568773766905,0.151626048575714,0.461202236281971,3,16,5,0.235156011538121,0.337893710587413,0.142856184296618,0.461854932911919,-0.00876986427909598,0.000652696629947991,0.00879411919207997
85,2,0.24674611268168,0.333568773766905,0.151626048575714,0.461202236281971,4,15,5,0.261614297242282,0.326874174841529,0.163527805259743,0.459719855472766,0.011901756684029,-0.00148238080920499,0.0119937177317681
85,3,0.24674611268168,0.333568773766905,0.151626048575714,0.461202236281971,4,16,4,0.268809532410641,0.364570698809096,0.157262259195796,0.479892678055704,0.00563621062008202,0.018690441773733,0.0195217694856596
85,4,0.24674611268168,0.333568773766905,0.151626048575714,0.461202236281971,3,15,6,0.230291318596614,0.303154432861305,0.149121730360566,0.44168211032898,-0.00250431821514799,-0.019520125952991,0.0196801150134686
85,5,0.24674611268168,0.333568773766905,0.151626048575714,0.461202236281971,3,17,4,0.240707212766948,0.377535415319952,0.136590638232671,0.482027755494858,-0.015035410343043,0.020825519212887,0.0256859069271461
85,6,0.24674611268168,0.333568773766905,0.151626048575714,0.461202236281971,4,14,6,0.255285370266433,0.293716322199937,0.16979335132369,0.439547032889827,0.018167302747976,-0.021655203392144,0.0282665654633127
86,1,0.254013029292577,0.373725989193829,0.145635355323073,0.482110559871293,3,17,4,0.240707212766948,0.377535415319952,0.136590638232671,0.482027755494858,-0.009044717090402,-8.28043764349862e-05,0.00904509611945428
86,2,0.254013029292577,0.373725989193829,0.145635355323073,0.482110559871293,4,16,4,0.268809532410641,0.364570698809096,0.157262259195796,0.479892678055704,0.011626903872723,-0.00221788181558896,0.0118365490500171
86,3,0.254013029292577,0.373725989193829,0.145635355323073,0.482110559871293,4,17,3,0.277062015085086,0.407806243395201,0.150996713131849,0.500065500638643,0.005361357808776,0.01795494076735,0.0187383044994143
86,4,0.254013029292577,0.373725989193829,0.145635355323073,0.482110559871293,3,16,5,0.235156011538121,0.337893710587413,0.142856184296618,0.461854932911919,-0.002779171026455,-0.020255626959374,0.0204453959392232
86,5,0.254013029292577,0.373725989193829,0.145635355323073,0.482110559871293,3,18,3,0.247101275265947,0.423196079954211,0.130325092168724,0.502200578077797,-0.015310263154349,0.0200900182065041,0.0252589190068198
86,6,0.254013029292577,0.373725989193829,0.145635355323073,0.482110559871293,4,15,5,0.261614297242282,0.326874174841529,0.163527805259743,0.459719855472766,0.01789244993667,-0.022390704398527,0.0286615318536616
87,1,0.262404151313902,0.420095599955379,0.139644662070431,0.503018883460615,3,18,3,0.247101275265947,0.423196079954211,0.130325092168724,0.502200578077797,-0.00931956990170699,-0.000818305382817908,0.00935542659916433
87,2,0.262404151313902,0.420095599955379,0.139644662070431,0.503018883460615,4,17,3,0.277062015085086,0.407806243395201,0.150996713131849,0.500065500638643,0.011352051061418,-0.00295338282197199,0.011729941747262
87,3,0.262404151313902,0.420095599955379,0.139644662070431,0.503018883460615,4,18,2,0.286623246115032,0.457898445560423,0.144731167067902,0.520238323221582,0.00508650499747101,0.0172194397609671,0.0179549892445212
87,4,0.262404151313902,0.420095599955379,0.139644662070431,0.503018883460615,3,17,4,0.240707212766948,0.377535415319952,0.136590638232671,0.482027755494858,-0.00305402383775999,-0.020991127965757,0.0212121313138588
87,5,0.262404151313902,0.420095599955379,0.139644662070431,0.503018883460615,3,19,2,0.254545932044162,0.476359147490761,0.124059546104777,0.522373400660736,-0.015585115965654,0.019354517200121,0.0248494099670931
87,6,0.262404151313902,0.420095599955379,0.139644662070431,0.503018883460615,4,16,4,0.268809532410641,0.364570698809096,0.157262259195796,0.479892678055704,0.017617597125365,-0.0231262054049109,0.0290723426111795
88,1,0.272202224357078,0.474240067414049,0.13365396881779,0.523927207049937,3,19,2,0.254545932044162,0.476359147490761,0.124059546104777,0.522373400660736,-0.00959442271301299,-0.001553806389201,0.00971942701454676
88,2,0.272202224357078,0.474240067414049,0.13365396881779,0.523927207049937,4,18,2,0.286623246115032,0.457898445560423,0.144731167067902,0.520238323221582,0.011077198250112,-0.00368888382835497,0.0116752809375785
88,3,0.272202224357078,0.474240067414049,0.13365396881779,0.523927207049937,4,19,1,0.297831366682347,0.51661885923851,0.138465621003955,0.540411145804521,0.004811652186165,0.016483938754584,0.017171844211543
88,4,0.272202224357078,0.474240067414049,0.13365396881779,0.523927207049937,3,18,3,0.247101275265947,0.423196079954211,0.130325092168724,0.502200578077797,-0.00332887664906598,-0.0217266289721399,0.0219801689310553
88,5,0.272202224357078,0.474240067414049,0.13365396881779,0.523927207049937,3,20,1,0.26332329056507,0.539039176636633,0.11779400004083,0.542546223243675,-0.01585996877696,0.018619016193738,0.024458257779916
88,6,0.272202224357078,0.474240067414049,0.13365396881779,0.523927207049937,5,18,1,0.329825230446117,0.495832056232217,0.15913724196708,0.538276068365368,0.02548327314929,0.014348861315431,0.0292452907568176
89,1,0.283793487144558,0.538293759199771,0.127663275565149,0.544835530639259,3,20,1,0.26332329056507,0.539039176636633,0.11779400004083,0.542546223243675,-0.009869275524319,-0.00228930739558408,0.0101313142151647
89,2,0.283793487144558,0.538293759199771,0.127663275565149,0.544835530639259,4,19,1,0.297831366682347,0.51661885923851,0.138465621003955,0.540411145804521,0.010802345438806,-0.00442438483473806,0.0116732963701412
89,3,0.283793487144558,0.538293759199771,0.127663275565149,0.544835530639259,4,20,0,0.311151983017354,0.586406839920983,0.132200074940008,0.56058396838746,0.00453679937485899,0.015748437748201,0.0163888938027154
89,4,0.283793487144558,0.538293759199771,0.127663275565149,0.544835530639259,3,19,2,0.254545932044162,0.476359147490761,0.124059546104777,0.522373400660736,-0.003603729460372,-0.022462129978523,0.022749376896865
89,5,0.283793487144558,0.538293759199771,0.127663275565149,0.544835530639259,3,21,0,0.273826390171991,0.614042902178396,0.111528453976883,0.562719045826614,-0.016134821588266,0.017883515187355,0.0240863567843194
89,6,0.283793487144558,0.538293759199771,0.127663275565149,0.544835530639259,5,19,0,0.34551198043926,0.56096651987435,0.152871695903133,0.558448890948307,0.025208420337984,0.0136133603090479,0.0286493985074808
90,1,0.297719792849034,0.615250973410436,0.121672582312508,0.565743854228581,3,21,0,0.273826390171991,0.614042902178396,0.111528453976883,0.562719045826614,-0.010144128335625,-0.00302480840196695,0.0105854997783874
90,2,0.297719792849034,0.615250973410436,0.121672582312508,0.565743854228581,4,20,0,0.311151983017354,0.586406839920983,0.132200074940008,0.56058396838746,0.0105274926275,-0.00515988584112093,0.011724014795089
90,3,0.297719792849034,0.615250973410436,0.121672582312508,0.565743854228581,3,20,1,0.26332329056507,0.539039176636633,0.11779400004083,0.542546223243675,-0.003878582271678,-0.023197630984906,0.0235196403830936
90,4,0.297719792849034,0.615250973410436,0.121672582312508,0.565743854228581,4,19,1,0.297831366682347,0.51661885923851,0.138465621003955,0.540411145804521,0.016793038691447,-0.02533270842406,0.0303932930856608
90,5,0.297719792849034,0.615250973410436,0.121672582312508,0.565743854228581,2,22,0,0.23313394709924,0.644171797781575,0.0908568330137582,0.564854123265767,-0.0308157492987498,-0.000889730962813973,0.0308285910484016
90,6,0.297719792849034,0.615250973410436,0.121672582312508,0.565743854228581,5,19,0,0.34551198043926,0.56096651987435,0.152871695903133,0.558448890948307,0.031199113590625,-0.00729496328027401,0.0320406176298346
91,1,0.212547203906036,0.0610043847498643,0.257090885897025,0.16602552195054,4,0,20,0.210098229028883,0.0569765752938669,0.25751099621895,0.157127516728682,0.000420110321925016,-0.00889800522185799,0.00890791724314949
91,2,0.212547203906036,0.0610043847498643,0.257090885897025,0.16602552195054,4,1,19,0.211908870717047,0.0664626999579637,0.251245450155003,0.177300339311621,-0.00584543574202201,0.011274817361081,0.012700024627529
91,3,0.212547203906036,0.0610043847498643,0.257090885897025,0.16602552195054,5,0,19,0.225993690799095,0.0647031323313547,0.271917071118127,0.175165261872467,0.014826185221102,0.00913973992192701,0.0174169633992522
91,4,0.212547203906036,0.0610043847498643,0.257090885897025,0.16602552195054,3,1,20,0.196044033347617,0.0585910106812861,0.236839375255825,0.159262594167835,-0.0202515106412,-0.00676292778270499,0.0213508987034438
91,5,0.212547203906036,0.0610043847498643,0.257090885897025,0.16602552195054,3,2,19,0.19740015597635,0.068275223271199,0.230573829191878,0.179435416750774,-0.026517056705147,0.013409894800234,0.0297149722338306
91,6,0.212547203906036,0.0610043847498643,0.257090885897025,0.16602552195054,3,0,21,0.194774918967366,0.0495281330337434,0.243104921319772,0.139089771584896,-0.013985964577253,-0.026935750365644,0.0303503188272622
92,1,0.214908223916627,0.0711068452827547,0.251100192644384,0.186933845539862,4,1,19,0.211908870717047,0.0664626999579637,0.251245450155003,0.177300339311621,0.000145257510619001,-0.009633506228241,0.00963460128878976
92,2,0.214908223916627,0.0711068452827547,0.251100192644384,0.186933845539862,4,2,18,0.213846080875757,0.0766119289225899,0.244979904091056,0.19747316189456,-0.006120288553328,0.010539316354698,0.0121874985620677
92,3,0.214908223916627,0.0711068452827547,0.251100192644384,0.186933845539862,5,1,18,0.228386470973348,0.0746384250676858,0.26565152505418,0.195338084455406,0.014551332409796,0.00840423891554401,0.0168039431875356
92,4,0.214908223916627,0.0711068452827547,0.251100192644384,0.186933845539862,3,2,19,0.19740015597635,0.068275223271199,0.230573829191878,0.179435416750774,-0.020526363452506,-0.00749842878908799,0.0218531011732751
92,5,0.214908223916627,0.0711068452827547,0.251100192644384,0.186933845539862,5,0,19,0.225993690799095,0.0647031323313547,0.271917071118127,0.175165261872467,0.020816878473743,-0.011768583667395,0.0239132179124237
92,6,0.214908223916627,0.0711068452827547,0.251100192644384,0.186933845539862,3,3,18,0.198852552158665,0.0786469353098463,0.224308283127931,0.199608239333713,-0.026791909516453,0.012674393793851,0.0296386010732526
93,1,0.217441681322814,0.0819471403005714,0.245109499391743,0.207842169129184,4,2,18,0.213846080875757,0.0766119289225899,0.244979904091056,0.19747316189456,-0.000129595300687013,-0.010369007234624,0.0103698170655825
93,2,0.217441681322814,0.0819471403005714,0.245109499391743,0.207842169129184,4,3,17,0.21592361133728,0.0874963093498685,0.238714358027108,0.217645984477499,-0.00639514136463501,0.00980381534831501,0.011705239359258
93,3,0.217441681322814,0.0819471403005714,0.245109499391743,0.207842169129184,5,2,17,0.230949857888159,0.0852821104630987,0.259385978990233,0.215510907038345,0.01427647959849,0.00766873790916101,0.0162057832530706
93,4,0.217441681322814,0.0819471403005714,0.245109499391743,0.207842169129184,3,3,18,0.198852552158665,0.0786469353098463,0.224308283127931,0.199608239333713,-0.020801216263812,-0.008233929795471,0.0223715935492003
93,5,0.217441681322814,0.0819471403005714,0.245109499391743,0.207842169129184,5,1,18,0.228386470973348,0.0746384250676858,0.26565152505418,0.195338084455406,0.020542025662437,-0.012504084673778,0.0240484293010007
93,6,0.217441681322814,0.0819471403005714,0.245109499391743,0.207842169129184,5,3,16,0.233702772639425,0.0967127526199886,0.253120432926286,0.235683729621284,0.00801093353454299,0.0278415604921,0.0289711502486548
94,1,0.220167183104272,0.0936091652118366,0.239118806139102,0.228750492718506,4,3,17,0.21592361133728,0.0874963093498685,0.238714358027108,0.217645984477499,-0.000404448111993999,-0.011104508241007,0.0111118711993025
94,2,0.220167183104272,0.0936091652118366,0.239118806139102,0.228750492718506,4,4,16,0.218157281003605,0.0991987179775271,0.232448811963161,0.237818807060437,-0.006669994175941,0.00906831434193101,0.0112571376162486
