Index,Target_x,Target_y,Target_Y_lm,Target_u1976,Target_v1976,ExactValid,S14Valid,BoundaryMixValid,Exact_Ra,Exact_Rmin8,Exact_SingleWhiteRatio,Exact_RGBWhiteRatio,Exact_RGBPoint_x,Exact_RGBPoint_y,Exact_RGBPoint_Y_lm,Exact_R_weight,Exact_G_weight,Exact_B_weight,S14_Ra,S14_Rmin8,S14_SingleWhiteRatio,S14_RGBWhiteRatio,S14_DistanceWeightedAverageWhiteRatio,S14_LocalFitPredictedWhiteRatio,S14_LocalFitFallbackUsed,S14_LocalFitConditionValue,S14_OutputDeltaUv,S14_RGBPoint_x,S14_RGBPoint_y,S14_RGBPoint_Y_lm,S14_R_weight,S14_G_weight,S14_B_weight,S14_KUsed,BoundaryMix_Ra,BoundaryMix_Rmin8,BoundaryMix_SingleWhiteRatio,BoundaryMix_RGBWhiteRatio,BoundaryMix_RGBPoint_x,BoundaryMix_RGBPoint_y,BoundaryMix_RGBPoint_Y_lm,BoundaryMix_RayT,BoundaryMix_R_weight,BoundaryMix_G_weight,BoundaryMix_B_weight,RaDiff_ExactMinusS14,RaDiff_ExactMinusBoundaryMix,RaDiff_S14MinusBoundaryMix,AbsRaDiff_S14MinusBoundaryMix,BetterApproxMethod,WhiteRatioDiff_ExactMinusS14,WhiteRatioDiff_ExactMinusBoundaryMix,ErrorMessage
11,0.483622678852146,0.317599469084542,4,0.331024613086603,0.489120554983973,1,1,1,49.5247276692937,16.3205765171897,0.604993168148574,0.395006831851426,0.667666279987552,0.279217505313102,1.5800273274057,0.544118571157051,0,0.0116914864973347,48.5840169359172,15.0376849666296,0.594989439695703,0.405010560304297,0.59240868773925,0.594989439695703,0,3.58686607895536e-05,0,0.661027676132597,0.280601974270903,1.62004224121719,0.548109453639259,0.00562073853498603,0.0128891709038653,9,49.5247276692937,16.3205765171897,0.604993168148574,0.395006831851426,0.667666279987552,0.279217505313102,1.5800273274057,2.22565716644826,0.544118571157051,0,0.0116914864973347,0.940710733376484,0,-0.940710733376484,0.940710733376484,BoundaryMix,0.0100037284528712,0,
12,0.299254791929613,0.382597746531835,4,0.171182152437038,0.492427496414627,1,1,1,89.6464025724296,83.8184317518131,0.63699246469081,0.36300753530919,0.220007215635252,0.460627016933081,1.45203014123676,0.0452178757247082,0.26548857717108,0.0284495707719096,89.6460782857684,83.8237204139512,0.636511326966051,0.363488673033949,0.64375868052539,0.636511326966051,0,4.55761255105619e-05,0,0.220205392615574,0.460431886609758,1.4539546921358,0.0454098205707037,0.265758911313287,0.0285071744096984,9,84.7626662179975,78.1186248952469,0.750337658888411,0.249662341111589,0.1404420137846,0.538969029901067,0.998649364446357,5.64245837884082,0,0.20180395160539,0.0148794531617415,0.00032428666114015,4.88373635443202,4.88341206777088,4.88341206777088,S14,0.00048113772475844,-0.113345194197601,
13,0.2618305280844,0.365454037979487,4,0.152631093233949,0.479333758142126,1,1,1,83.7780456866799,74.5992954181485,0.448608175385081,0.551391824614919,0.198339286189697,0.380113355826218,2.20556729845968,0.0580500293591042,0.403053471467123,0.0794018134351583,83.7779405149028,74.599273158093,0.448179361869392,0.551820638130608,0.462822759464977,0.448179361869392,0,2.33683634175314e-05,0,0.198453670735896,0.380086945893612,2.20728255252243,0.0582211000110076,0.403294406500827,0.0794531526196903,9,78.2284272684105,67.0532641060173,0.594119032439536,0.405880967560464,0.143817067313576,0.392701840668577,1.62352387024186,2.64747266684252,0,0.32129610616498,0.0619807003675598,0.000105171777192936,5.54961841826946,5.54951324649227,5.54951324649227,S14,0.00042881351568913,-0.145510857054455,
14,0.148118126199157,0.29052341827336,4,0.0957137673650566,0.422405792353792,1,1,1,30.0447600223209,-14.0764077750967,0,1,0.148118126199157,0.29052341827336,4,0.00493592100395024,0.767204807629078,0.272431344794232,30.0447600223209,-14.0764077750967,0,1,0,0,0,1.01980892395538e-05,0,0.148118126199157,0.29052341827336,4,0.00493592100395024,0.767204807629078,0.272431344794232,9,29.3584164443504,-14.9180297990038,0.0123726052091176,0.987627394790882,0.146188816207285,0.289915605940873,3.95050957916353,1.0104092664214,0,0.760253081659637,0.270950049455506,0,0.686343577970558,0.686343577970558,0.686343577970558,S14,0,-0.0123726052091176,
15,0.297980684260246,0.282674619221386,4,0.205640988331748,0.438925591733961,1,1,1,90.671141543629,85.0842597856733,0.974205743243036,0.0257942567569643,0.165093834536997,0.0345983219529734,0.103177027027857,0.00715928709145968,0,0.0941714980817027,88.7595835796365,83.4368196964287,0.938032778447877,0.0619672215521228,0.938715886165535,0.938032778447877,0,3.98689498631895e-05,0,0.185648703375615,0.0729706346606778,0.247868886208491,0.0215901117795375,0.0203242998954544,0.098502262963741,9,90.671141543629,85.0842597856733,0.974205743243036,0.0257942567569643,0.165093834536997,0.0345983219529734,0.103177027027857,4.74509816436543,0.00715928709145968,0,0.0941714980817027,1.91155796399249,0,-1.91155796399249,1.91155796399249,BoundaryMix,0.0361729647951584,0,
16,0.213571397547852,0.137453202809055,4,0.202327279591451,0.292987258866572,1,1,1,60.9066250096718,34.9582108200577,0.758150200586071,0.241849799413929,0.162514011453036,0.0473999366228013,0.967399197655714,0.0403960552026984,0.0605131480795905,0.633698919519809,60.9013860363966,35.1774141942048,0.751063244108937,0.248936755891063,0.752055450964246,0.751063244108937,0,5.88112690244984e-06,0,0.163191832170802,0.0485954535536958,0.995747023564251,0.0432233221152311,0.0644950563805266,0.634547396895261,9,60.045650260472,31.7553918442462,0.859408799058112,0.140591200941888,0.152204346953121,0.0292161040275001,0.562364803767552,1.51185206572317,0,0.00361954994647317,0.621575855105531,0.00523897327521183,0.860974749199869,0.855735775924657,0.855735775924657,S14,0.0070869564771342,-0.101258598472041,
17,0.262900679795817,0.247807563960567,4,0.193029380818845,0.409382039289672,1,1,1,89.609800349786,82.3421230880732,0.863901924065754,0.136098075934246,0.150864669323754,0.0872747035853505,0.544392303736984,0,0.0784161816413092,0.184192254480007,89.4152421055304,82.3038703748502,0.859066042288964,0.140933957711036,0.853533275452255,0.859066042288964,0,3.13963898882966e-05,0,0.152473268538963,0.0895796145878642,0.563735830844143,0.00192922428471949,0.0811332912851279,0.184771224633303,9,89.609800349786,82.3421230880732,0.863901924065754,0.136098075934246,0.150864669323754,0.0872747035853505,0.544392303736984,2.58774714767877,0,0.0784161816413092,0.184192254480007,0.194558244255674,0,-0.194558244255674,0.194558244255674,BoundaryMix,0.00483588177678995,0,
18,0.352048450045644,0.348047727791204,4,0.217566482506611,0.483961567527992,1,1,1,93.6374489511404,86.1324759937979,0.943791861809511,0.0562081381904885,0.650862422167858,0.334105291890779,0.224832552761954,0.0627775968994733,0.00895151222501509,0,91.730892202851,81.7182972091902,0.918970249249073,0.0810297507509267,0.917261344830772,0.918970249249073,0,2.4115665909286e-05,0,0.556534899840766,0.338506543359547,0.324119003003707,0.0726799187402038,0.0228978918050114,0.00297173783241267,9,93.6374489511404,86.1324759937979,0.943791861809511,0.0562081381904885,0.650862422167858,0.334105291890779,0.224832552761954,17.078328049404,0.0627775968994733,0.00895151222501509,0,1.90655674828938,0,-1.90655674828938,1.90655674828938,BoundaryMix,0.0248216125604381,0,
19,0.272801774604697,0.559468256867174,4,0.119023260210196,0.549215290219834,1,1,1,50.9227172386391,37.1239308068649,0.116681689549105,0.883318310450895,0.258840237324637,0.60792790528174,3.53327324180358,0.128649997509415,0.646892374471692,0.00307616349329241,50.9216357911134,37.0431456420082,0.113217184770483,0.886782815229517,0.12201765048916,0.113217184770483,0,3.2728531905228e-05,0,0.259346730203447,0.606169899244205,3.54713126091807,0.130032125332623,0.648838956249235,0.00349094717812095,9,50.8595479416488,37.7116206430683,0.142375523497128,0.857624476502872,0.254856353936239,0.621755722695665,3.43049790601149,1.29582744382647,0.118399712099629,0.632455924775605,0,0.0010814475257277,0.0631692969903241,0.0620878494645964,0.0620878494645964,S14,0.00346450477862165,-0.0256938339480229,
20,0.429164509349102,0.428815150658911,4,0.235563520896964,0.529586464236874,1,1,1,29.6793693757796,-30.1895396047339,0.250151645309479,0.749848354690521,0.471647002815604,0.46428358136437,2.99939341876208,0.392665754450356,0.382177051018183,0,29.6793693757796,-30.1895396047339,0.250151645309479,0.749848354690521,0.269390918501356,0.251844744548965,0,5.06190516939755e-05,0,0.471647002815604,0.46428358136437,2.99939341876208,0.392665754450356,0.382177051018183,0,9,29.6793693757796,-30.1895396047339,0.250151645309479,0.749848354690521,0.471647002815604,0.46428358136437,2.99939341876208,1.44390879495792,0.392665754450356,0.382177051018183,0,0,0,0,0,Tie,0,0,
21,0.319951355553108,0.551786040918285,4,0.142493033322081,0.552920770732283,1,1,1,48.2518331462536,26.8705067326136,0.0664924764812535,0.933507523518747,0.318363535227744,0.575625449643837,3.73403009407499,0.21392804249441,0.638175203005449,0,48.2518331462536,26.8705067326136,0.0664924764812535,0.933507523518747,0.0755840962777104,0.0686398852806348,0,0.000127397493439771,0,0.318363535227744,0.575625449643837,3.73403009407499,0.21392804249441,0.638175203005449,0,9,48.2518331462536,26.8705067326136,0.0664924764812535,0.933507523518747,0.318363535227744,0.575625449643837,3.73403009407499,1.11751009453149,0.21392804249441,0.638175203005449,0,0,0,0,0,Tie,0,0,
22,0.312456285444613,0.541432456465178,4,0.140868590433154,0.549226783545346,1,1,1,55.3682539181714,40.9538948755045,0.114952671491667,0.885047328508333,0.307895474708547,0.583229227362409,3.54018931403333,0.188652992781503,0.613416345179913,0,55.3682539181714,40.9538948755045,0.114952671491667,0.885047328508333,0.128130552339609,0.116506714635757,0,7.29894069422838e-05,0,0.307895474708547,0.583229227362409,3.54018931403333,0.188652992781503,0.613416345179913,0,9,55.3682539181714,40.9538948755045,0.114952671491667,0.885047328508333,0.307895474708547,0.583229227362409,3.54018931403333,1.21710626489723,0.188652992781503,0.613416345179913,0,0,0,0,0,Tie,0,0,
23,0.20547910923285,0.216026416579696,4,0.158629516262444,0.375237043328846,1,1,1,84.5466869177873,69.6352342219767,0.308820970008478,0.691179029991522,0.175223096740178,0.18461107543262,2.76471611996609,0.073500165734625,0.45827650978777,0.358833353895042,84.546149213507,69.6616593663955,0.308120899939067,0.691879100060932,0.313324770534577,0.308120899939067,0,3.03192280423037e-05,0,0.175307853447488,0.184699079787963,2.76751640024373,0.0737794513419354,0.458669854212787,0.358917168945557,9,75.6639536430414,59.6335495249335,0.493059845126504,0.506940154873496,0.149241167796657,0.157633589168774,2.02776061949398,1.43941229938495,0,0.354759251207928,0.336775575253294,0.000537704280290541,8.88273327474592,8.88219557046563,8.88219557046563,S14,0.000700070069410474,-0.184238875118026,
